URYVR,IL2VL,RIBL,OLQDR,RIR,BWM_VR07,AIAL,RIMR,AIYR,ASJR,ALNL,BAGL,IL1VR,AFDR,OLQDL,RIS,FLPR,BWM_DR07,PVCL,AVKL,IL2DL,AIBR,SIAVL,IL1DR,URXL,ASKL,ALA,BWM_VL07,SMBVR,DB1,AINR,IL1R,IL2DR,RMGL,BWM_DL04,RIVR,SAADR,SIBDR,URYDL,AIML,IL2VR,BWM_VL08,DVC,RMDR,RIBR,ASER,ADLL,BWM_VR06,BWM_VR04,OLLL,URBL,AVBL,AWBR,AVBR,AVDR,BWM_VL04,ASIL,RMER,AVHR,AIZR,DVA,SMBVL,BAGR,AWCR,BWM_VL02,BWM_DL03,RMHR,BWM_VL03,URADR,IL2L,VB2,OLLR,RMHL,IL1L,BWM_VL01,AVFR,URADL,SAAVR,IL2R,URAVR,PVR,BWM_VR05,ASHR,RMEL,URYVL,URXR,SMDDR,AVKR,AVFL,BWM_DR04,RIPL,RIPR,AWBL,AWAL,BWM_DR06,SIADR,AVAL,BWM_DL06,OLQVL,SMDVL,URYDR,BWM_DL07,RMDL,AWCL,AUAL,VA1,RIH,BWM_DL05,RIVL,ASHL,RIAR,RMDDR,SMBDR,RMEV,RIAL,URAVL,BWM_VL06,SIBDL,IL1DL,AVER,SIAVR,AFDL,RIGL,SAAVL,BWM_VL05,ASEL,SMBDL,CEPDR,RMDVR,AIAR,RIFL,AVEL,ASKR,AIMR,RIGR,SMDVR,CEPDL,ASJL,CEPVL,AVDL,RIFR,SABD,OLQVR,BWM_DR02,SIBVR,ADLR,AWAR,ASIR,SABVL,BDUL,VB1,ASGR,RMDDL,BWM_DR03,AIYL,AVJL,FLPL,IL1VL,AIBL,BWM_VR02,excgl,ADFL,ASGL,SIADL,SMDDL,URBR,SIBVL,RICL,SAADL,ADEL,ADAL,AIZL,CEPVR,RIML,AINL,AVHL,RMED,ADFR,PVQL,PVPR,PVT,PVPL,PVCR,PVQR,ALMR,BWM_DL08,BWM_DR08,ALNR,CANL,AVAR,AVJR,AQR,RMDVL,RMGR,AVM,RICR,BDUR,ADER,ADAR,ALML,BWM_VR08,SDQR,RID,BWM_DR05,AUAR,BWM_DR01,BWM_DL02,BWM_DL01,BWM_VR01,BWM_VR03,AVL,Neurons,Other,Muscles,CANR
0,0,21070,0,3301,0,38859,61630,9549,0,0,12842,0,8561,0,51593,0,44495,24681,85435,0,25258,31267,4483,0,125037,0,14378,0,0,11664,0,0,1885,0,66666,3786,7083,0,20554,0,0,48548,5244,27016,20159,36241,0,0,2196,0,36118,48614,29056,19921,0,36102,10118,19394,32733,39873,165520,2388,17924,0,0,5420,8813,0,0,8663,52762,18117,0,28039,8687,0,113403,0,0,10503,0,45496,17682,0,0,5145,21690,12815,0,2056,6959,13826,91512,0,861,12103,0,0,3776,66420,0,4033,9970,11959,0,62785,0,2068,20583,40820,7541,9306,3282,79091,0,0,35817,0,37666,0,17506,94493,8145,0,50316,70946,13572,31440,30538,68778,13766,7498,31747,26790,184032,0,79483,0,6746,2258,0,0,0,22292,0,0,0,0,34651,114612,0,180437,47262,105976,5655,0,3231,91658,0,11282,39914,46514,73106,137590,0,18364,22759,65447,273438,13172,38602,0,132623,17871,4297,108266,25847,4621,0,7226,39963,1725,24630,0,0,0,0,0,104259,33978,11866,7448,0,0,9222,17344,0,7136,0,0,0,43434,44160,24670,16040,0,0,17396,16772,19045,0,0,0,0
0,0,53072,0,1946,0,27016,67046,9214,9110,0,13226,0,23795,0,51029,0,40312,25541,157380,0,18235,30246,3699,0,115831,0,7867,0,0,12813,0,0,2119,0,75804,3477,7023,0,18805,0,0,30244,4299,25014,29635,36217,0,0,1737,0,35518,52604,24829,15701,0,37156,10170,22875,34721,27700,153219,3021,12826,0,0,4602,7285,0,0,7666,53557,18697,0,26400,12500,0,107461,0,0,8935,0,40955,17451,0,0,5386,21886,26528,0,2885,6767,14385,88244,0,804,12522,0,0,4525,67250,0,3578,10279,10006,0,63596,0,1379,18559,39306,7258,8321,4712,63018,0,0,31739,0,31414,0,9722,97500,7617,0,50218,65834,14309,46962,33803,62601,12517,21852,29320,26548,173680,0,49410,0,6040,4954,0,0,0,20963,0,5084,0,0,33450,143862,0,195945,44950,117703,7354,0,2761,89393,0,27247,40570,46209,81973,148049,0,20537,20745,48020,219392,15857,42945,0,134475,15691,4334,189149,25383,5222,4103,8536,44497,1554,31073,0,0,0,0,0,89450,39592,13210,16610,0,0,11447,16254,0,6694,0,0,0,39650,41590,25190,17555,0,0,15473,42523,15123,0,0,0,0
0,0,55298,0,2069,0,14792,65689,9920,18327,0,12861,0,25097,0,48667,0,15052,25273,189933,0,10100,28623,3302,0,103552,0,3650,0,0,12928,0,0,1751,0,83922,3092,8033,0,18178,0,0,25314,0,25254,37691,38710,0,0,1396,0,35214,57091,35784,12994,0,42723,10329,11411,36263,25743,132853,2674,8744,0,0,0,6356,0,0,7870,52964,7778,0,26041,14522,0,100345,0,0,6994,0,43095,18366,0,0,1067,22780,35475,0,3866,7464,13678,90977,0,0,581,0,0,1668,71305,0,0,11292,9425,0,64152,0,0,16516,41869,0,0,5318,40914,0,0,22038,0,26796,0,6366,105472,7690,0,52334,55020,17222,45594,34531,56685,11952,38283,29041,24166,180594,0,41404,0,5618,6885,0,0,0,15361,0,11559,0,0,28205,150152,0,192308,26367,96283,7585,0,3578,94069,0,31847,44572,44825,91067,133349,0,22013,3080,47370,211329,16280,45799,0,137329,12977,3168,188799,23851,5505,3862,8292,41296,2157,32459,0,0,0,0,0,79785,38617,14042,21030,0,0,0,16084,0,7563,0,0,0,37044,18586,28148,11851,0,0,15193,42700,17381,0,0,0,0
0,0,58461,0,1410,0,10354,53425,8986,49561,0,15606,0,32726,0,47852,0,29542,26211,177827,0,9693,26729,2421,0,74823,0,0,0,0,11778,0,0,1801,0,134713,2095,6436,0,16546,0,0,3550,3225,25229,53354,38616,0,0,958,0,28250,59931,48236,12684,0,55746,9820,11702,41065,24953,119698,2517,5292,0,0,3800,5783,0,0,5374,53003,18417,0,23322,22759,0,112726,0,0,8002,0,41340,18677,0,0,5865,26603,55669,0,4000,7621,12657,85451,0,1509,13019,0,0,3915,68734,0,3226,12036,10732,0,70789,0,1462,18009,37307,8019,6245,5711,46888,0,0,24354,0,29015,0,6521,108138,8404,0,56809,65488,19084,71331,35861,51021,9394,48684,26287,21910,196369,0,14984,0,5409,8208,0,0,0,24129,0,14804,0,0,27226,140082,0,201447,52870,90650,9992,0,3552,102571,0,42518,48568,41009,113173,97559,0,23229,19013,37220,200854,17945,49488,0,136580,10776,3340,191483,24898,6817,5179,8913,39274,1873,32869,0,0,0,0,0,76648,39446,16676,37056,0,0,18872,14630,0,6391,0,0,0,31883,48802,27773,20174,0,0,16260,42641,13954,0,0,0,0
0,0,55672,0,1467,0,6332,49115,7884,64477,0,17065,0,30632,0,50311,0,21702,26926,156600,0,7845,26725,2484,0,56957,0,0,0,0,10735,0,0,1946,0,157976,1591,6014,0,15366,0,0,3175,2455,24615,69154,39413,0,0,769,0,27088,63407,44442,13570,0,60786,9888,16765,43849,26309,99947,3099,3223,0,0,3593,7038,0,0,4271,46668,19730,0,23202,25414,0,108033,0,0,7563,2783,41403,17276,0,0,5407,83250,60667,0,5686,8538,10994,76113,0,3088,13493,0,0,3542,70880,0,3215,15470,14363,0,76453,0,1780,18077,34602,8632,6318,9711,45143,0,0,18620,0,26545,0,4782,102746,8575,0,51855,56076,18073,68365,36652,50452,7227,55947,24708,21316,192483,0,7401,0,4779,9766,0,0,0,25396,0,21342,0,0,30572,137405,0,186926,53706,85708,11689,0,3847,115458,0,43371,54165,39265,113239,79469,0,24469,19158,38110,200991,20762,45987,0,142562,8093,3396,219904,25148,7329,5832,9387,43089,2172,34454,0,0,0,0,0,68087,39430,19094,47872,0,0,21584,14959,0,6159,0,0,0,29611,33025,29756,24596,0,0,19279,34679,13461,0,0,0,0
0,0,58584,0,1595,0,5488,47027,6850,71977,0,18307,0,30322,0,49231,0,10757,26408,82488,0,5139,29868,5042,0,41243,0,0,0,0,14315,0,0,1810,0,199796,1326,4933,0,14003,0,0,2992,2463,25654,86490,39758,0,0,1021,0,23611,62959,51168,12265,0,73887,10353,12128,45908,25180,87694,3419,2022,0,0,4199,5867,4552,0,2923,55280,19833,0,20177,26955,0,113435,0,0,6918,2558,39149,15266,0,0,4168,144786,76164,0,9011,8727,25323,60356,0,4962,12386,0,0,3823,62638,0,2479,18448,11865,0,80486,0,3083,20237,35976,0,6685,9986,46551,0,0,17746,0,27840,0,6147,130255,8660,0,41163,64188,21744,81210,38131,46357,4927,63192,21597,18198,195456,0,8179,0,4727,11010,0,0,0,14773,0,27226,0,0,32432,124460,0,152682,36718,96210,12668,0,5033,128006,0,41901,57094,38217,98749,72531,0,26769,10695,44626,181290,24327,61556,0,147918,9795,3821,224693,25250,6582,6740,10574,75490,2395,36090,0,0,0,0,0,63803,39599,20743,41849,0,0,20825,15841,0,5973,0,0,0,27998,19516,31500,14217,0,0,14894,43167,10814,0,0,0,0
0,0,51330,0,744,0,6085,45492,6238,80552,0,19189,0,29212,0,50500,0,15695,24862,46033,0,4573,40903,5044,0,39520,0,0,0,0,11136,0,239,2122,0,228846,1226,4104,0,11330,0,0,3210,2205,25964,93963,39706,0,0,1014,0,20598,59848,56094,14887,0,45376,14325,8079,50266,26796,73102,4156,1293,0,0,3967,6905,8587,0,2837,48478,27268,0,17799,26024,0,95773,0,0,7297,3416,35769,15968,0,0,3266,198204,98224,0,12901,9169,21058,51511,0,7067,13598,0,0,3685,66101,0,2934,25301,10024,0,86948,0,4018,19900,37027,8716,7794,19341,33508,0,0,14199,0,21406,0,6476,132212,9011,0,29749,93764,22790,77644,28600,44301,4933,68021,18788,15425,186349,0,9142,0,4361,13526,0,0,0,32449,0,31854,0,0,30941,112900,0,173098,56968,79109,2949,0,5319,131707,0,42733,62829,35969,92094,66247,0,26186,16076,46636,153832,21082,68849,0,149278,13244,4003,247867,24914,6355,11106,11489,57119,2459,32489,0,0,0,0,0,65826,35152,22077,45725,0,0,21136,3365,0,5996,0,0,0,27006,23254,33804,32482,0,0,22014,43288,9453,0,0,0,0
0,0,45961,0,576,0,6819,43348,5437,83000,0,19828,0,30380,0,53178,0,15699,22941,39047,0,4211,54918,2979,0,35667,0,0,0,0,11017,0,2301,1921,0,241302,1120,3120,0,9955,0,0,2903,2662,26820,105289,42801,0,0,871,0,19148,55527,62873,24944,0,71930,11961,9112,50498,28623,65993,5163,1286,0,0,3634,7404,12484,0,3052,47407,25620,0,12703,25919,0,84743,0,0,6115,3388,31550,12620,0,0,3129,224200,111065,0,15520,9570,22717,47851,0,9353,12515,0,0,4187,68616,0,2592,25454,5759,0,86412,0,5598,17064,35011,9972,7900,15033,20543,0,0,12289,0,22795,0,6791,122952,8354,0,29048,107505,22696,71135,38541,42244,4772,72076,16781,12145,188395,0,9537,0,4997,20700,0,0,0,30042,0,37743,0,0,34714,115205,0,166234,56551,70503,15127,0,4282,139535,0,43639,55833,35079,92060,59855,0,26609,15681,44474,135014,18968,74243,0,153677,11357,2368,271770,24282,5495,12285,13063,39616,2433,33170,0,0,0,0,0,74176,42307,21500,45214,0,0,21832,14899,0,6330,0,0,0,25340,17260,34694,30162,0,0,25024,43903,8086,0,0,0,0
0,0,39300,0,823,0,8470,40537,5099,90032,0,21462,0,29322,0,54593,0,12849,20914,30179,0,3441,76946,2641,0,31007,0,49,0,0,9613,0,1434,2943,0,249855,1193,2304,0,7700,0,0,2546,2553,29285,111343,42678,0,0,0,0,18377,52408,69338,34683,0,83176,15586,6931,52212,32646,52635,5992,1154,0,0,7160,8065,13783,0,2095,47744,28822,0,12238,20515,0,51923,0,0,6041,5453,31752,11515,0,0,2958,240526,126567,0,0,10829,23176,44160,0,10168,11104,0,0,4697,72789,0,2248,38816,4173,0,87386,0,7831,12519,36651,9852,8632,4674,18647,0,0,16998,0,26502,0,11465,111602,8927,0,29563,184559,22493,63058,38414,43777,4755,71123,14554,10667,191853,0,23559,0,5209,27122,0,0,0,26441,0,43882,0,0,34161,127655,0,171048,49081,61740,16661,0,4817,120782,0,66757,51853,32966,97568,59721,0,26099,15330,34786,114835,20525,60980,0,143899,9116,2007,281401,24948,7146,15238,13887,35739,3286,30601,0,0,0,0,0,67654,45410,22522,46466,0,0,22724,14676,0,5771,0,0,0,22203,13898,37486,36979,0,0,28871,49123,8090,0,0,0,0
0,0,37026,0,1060,0,8753,35112,5382,96463,0,22198,0,28144,0,58807,0,25140,20199,29018,0,3420,99419,3928,0,26458,0,0,0,0,8733,0,2789,3532,0,253865,1192,2303,0,7974,0,0,3704,2870,32164,119599,42210,0,0,0,0,19942,48646,72080,43046,0,85523,14167,8077,57814,40273,52353,6399,1151,0,0,3459,6252,17528,0,1911,46469,38131,0,11484,19557,0,37518,0,0,5831,11170,30676,10647,0,0,3319,229545,145884,0,0,10686,29601,40773,0,11654,10668,0,0,5045,72962,0,2111,48907,2930,0,92683,0,9341,9164,36862,9963,9082,137958,18654,0,0,21085,0,34533,0,53398,105819,9546,0,26346,158545,23291,56103,40580,46601,4729,74384,11712,10444,193262,0,24278,0,5844,28006,0,0,0,26194,0,47697,0,0,35848,134944,0,173018,48063,53475,16066,0,4765,50636,0,62640,46960,33982,102618,57838,0,25606,15738,29902,92752,19531,45162,0,149069,7678,1731,280525,26423,5407,15850,16475,27540,3625,31075,0,0,0,0,0,66457,50044,21197,51804,0,0,21393,14811,0,5107,0,0,0,7712,11079,40422,48328,0,0,34416,47708,8845,0,0,0,0
0,0,40458,0,1070,0,10421,32770,5503,99147,0,22611,0,32828,0,63523,0,0,18703,27154,0,3236,120534,3447,0,4013,0,0,0,0,7122,0,4209,3911,0,254566,1218,1728,0,7439,0,0,4857,3726,35872,131872,40109,0,0,0,0,19803,45279,72197,30802,0,85618,14525,16696,57724,50466,50113,6232,1117,0,0,3939,7536,20830,0,1792,47663,39984,0,9869,18814,0,14720,0,0,5732,15686,28375,9447,0,0,4128,170785,176102,0,0,14632,43779,40450,0,11920,8091,0,0,5324,71431,0,2104,87789,8734,0,97035,0,10421,9592,41214,9134,9457,99049,17218,0,0,25505,0,86530,0,72966,68799,10404,0,40942,140096,26560,50698,41263,47998,4015,77881,9936,11532,179028,0,20281,0,6170,30682,0,0,0,25465,4979,56717,0,0,30480,120519,0,164808,44641,49286,15744,0,4925,46765,0,83189,33210,33864,84580,60376,0,18767,14044,26663,39996,20442,47172,0,147203,15743,2259,280366,25441,7710,16124,17684,22918,3620,31065,0,0,0,0,0,31274,60314,21269,58869,0,0,20777,16432,0,3199,0,0,0,8570,14107,44834,56960,0,0,28740,51060,9458,0,0,0,0
0,0,40357,0,2481,0,9403,33366,5400,102522,0,22136,0,29282,0,63408,0,0,19388,27168,0,2840,143492,4134,0,0,0,0,0,0,8923,0,5004,4153,0,254127,1464,1768,0,7860,0,0,4613,4275,39470,128648,39058,0,0,0,0,20140,45130,71486,28949,0,84917,10810,17575,60447,57574,53381,7579,1122,0,0,4008,9800,21159,0,2281,46722,34098,0,12524,18788,0,13650,0,0,5713,17808,25639,10096,0,0,4342,125980,182281,0,0,17183,45799,38508,0,12436,9565,0,0,5086,69052,0,1753,84741,9271,0,95586,0,11049,10850,40925,9276,10322,108251,17454,0,0,25306,0,100860,0,70425,40177,10741,0,39539,136626,26775,52300,41602,39730,4132,79206,8824,12137,182160,0,14886,0,6934,36122,0,0,0,25292,7111,58319,0,0,28816,116537,0,160823,42804,41614,14299,0,4593,45528,0,86382,28340,30888,66879,58837,0,17295,15921,21844,34429,23303,47938,0,146671,15996,1518,279763,26492,12053,15739,18951,24628,4358,31354,0,0,0,0,0,31833,66834,21124,61629,0,0,19996,16068,0,3573,0,0,0,8793,14720,45097,62274,0,0,30753,48349,9823,0,0,0,0
0,0,39867,753,2355,0,7827,32576,6174,100448,0,23478,0,30132,0,73758,0,0,19097,27574,0,3030,144822,5361,0,0,0,0,0,0,8391,0,5096,3826,0,241207,1554,2258,0,9382,0,0,6276,5491,44520,142411,37180,0,0,0,0,20495,43348,68715,26229,0,82120,12415,19202,61462,67045,65715,5013,1482,0,0,3996,9604,20822,0,2497,48404,36064,0,12151,21290,0,13391,0,0,5289,20409,25425,11494,0,0,4902,92770,187466,0,0,19272,49003,31732,0,13339,9065,0,0,5119,70837,0,1801,87839,11102,0,89174,0,12276,9948,43319,8728,9529,101572,17482,0,0,29654,0,105566,0,74237,36467,10770,0,42496,132246,33674,44035,41500,36529,4248,78315,7783,14323,172931,0,13906,0,4626,40962,0,0,2609,27864,10156,63641,0,0,26134,122114,0,165281,42168,51293,15076,0,3921,44548,0,76839,19745,30011,85020,64606,0,130095,14300,16585,23840,22927,55656,0,147554,13144,1700,282011,29059,17000,17065,20582,26004,5658,30787,0,0,0,0,0,31976,67721,20996,62999,0,0,20610,15172,0,2040,0,0,0,8430,16147,50083,71521,0,0,31133,51616,10874,0,0,0,0
0,0,47705,0,4866,0,3942,29260,6652,94138,0,23134,0,28287,0,82015,0,0,17714,26038,0,3215,141011,9652,0,0,0,0,0,0,8988,0,6560,3591,0,221930,1849,1969,0,8904,0,0,8163,5866,48481,145240,32534,0,0,0,0,31581,36156,66103,19778,0,73897,8901,26046,59999,75617,49354,5954,1740,0,0,3548,8439,21208,0,2125,49859,38392,0,15466,34255,0,12076,0,0,5280,27390,21637,11138,0,0,7076,84178,177516,0,0,0,49207,27055,0,12822,7910,0,0,3956,67661,0,1407,83741,11510,0,103982,0,12920,7976,41220,6522,8053,61345,16490,0,0,31317,0,110330,0,60178,20184,9808,0,17237,126921,31205,23711,38020,32830,3087,74853,5361,10644,158868,0,7028,0,4180,43548,0,0,7826,26835,14491,66975,0,0,36046,131743,0,162920,36703,51929,12052,0,5106,39428,0,78482,15870,59893,78622,62927,0,92470,16794,6863,8716,13456,64237,0,148846,13327,2862,267260,30275,27502,13049,21560,33560,6642,28661,0,0,0,0,0,28947,75689,19209,65874,0,0,18573,11608,0,1915,0,0,0,9203,18838,46196,69866,0,0,37678,46935,11217,0,0,0,0
0,0,49800,0,8230,0,3961,28586,8431,93323,0,24989,0,30660,0,94877,0,0,17145,18930,0,3764,111127,12415,0,0,0,0,0,0,10163,0,11479,3209,0,216830,2172,1605,0,10519,0,0,7339,6831,50372,156015,28516,0,0,0,0,31957,30807,60126,11276,0,62361,10405,29098,59544,84220,48098,6187,2083,0,0,3701,8525,25129,0,2963,46547,44780,0,18373,55908,0,12148,0,0,6951,31064,19677,12340,0,0,10864,73760,142087,0,0,0,43062,28847,0,12994,6300,0,0,7355,60393,0,2101,80722,14719,0,104748,0,14713,12181,39389,6547,7037,58793,19887,0,0,42567,0,115193,0,45151,5224,9910,0,12671,126257,30267,45469,39437,33267,2616,76310,4782,11284,139457,0,0,0,4029,45091,0,0,12654,27030,20080,66359,0,0,27295,138591,0,149099,31016,67839,10221,0,4551,37200,0,88636,22826,51802,58893,57284,0,69658,20885,5546,7002,18033,72987,0,145887,12398,3662,262774,27044,32828,4761,23380,39904,8027,28202,0,0,0,0,0,25134,74421,16854,77875,0,0,17691,10328,0,2488,0,0,0,8236,16858,46741,84112,0,0,39263,48034,11840,0,0,0,0
0,0,53682,0,9947,0,3443,27069,4035,91285,0,23515,0,25884,0,111291,0,0,15740,14660,0,5568,74474,18264,0,0,0,0,0,0,9616,0,14699,2763,0,197138,2379,2154,0,12699,0,0,8616,7044,54903,149016,23155,0,0,0,0,33582,30706,60847,7562,0,51921,8812,29133,62749,82553,37066,6405,2735,0,0,3330,7069,29655,0,3736,49687,60678,0,17268,65859,0,11921,0,0,4624,33063,17383,13805,0,0,16797,59047,130928,0,0,0,23041,36398,0,11652,6660,0,0,14368,62126,0,2729,71996,18258,0,97932,0,14892,24652,42858,5759,8753,52823,27554,0,0,40095,0,117003,0,42523,5299,9222,0,2642,140025,32769,53079,34456,20933,4414,77904,4476,11713,124358,0,0,0,4142,44351,0,0,12120,26303,24180,69607,0,0,23295,143058,0,141555,26889,62758,8725,0,3907,35645,0,92960,24396,45273,36197,55481,0,51748,23954,4761,6186,13311,67757,0,171609,14609,4766,245065,28006,43290,2349,25351,47481,9468,27322,0,0,0,0,0,23928,82455,16055,86975,0,0,17379,10106,0,2764,0,0,0,7610,0,24940,93877,0,0,41873,56573,13079,0,0,0,0
24358,0,78038,0,11021,0,3225,26190,11539,87367,0,22755,0,29077,0,132318,0,0,14417,15392,0,8036,44387,25237,0,0,0,0,0,0,9557,0,17120,2396,0,181352,2534,2138,0,13605,0,0,8325,6420,58338,161201,19050,0,0,0,0,31236,27826,58540,6107,0,35718,11066,32477,63199,82172,30875,6271,3420,0,0,3269,5812,34290,0,75005,53224,211419,0,12462,100361,0,12542,0,0,5165,34283,14746,14871,0,0,33389,28860,116375,0,0,0,4844,38207,0,11287,6235,0,0,22340,60489,0,3275,59277,18662,0,96166,0,15203,17431,43886,5079,8899,44436,36377,0,0,44683,0,106292,0,22547,10344,8896,0,2606,146701,33488,56073,31514,14873,5740,78187,3586,13598,123955,0,0,0,4431,44785,0,0,14888,35033,28985,68329,0,0,16679,124496,0,135926,24108,73614,6177,0,3641,33962,0,98735,31788,18564,19269,56417,0,56114,41238,3795,5340,5066,82128,0,164932,15887,5640,198696,24554,57660,1508,26029,62192,11230,27012,0,0,0,0,0,21225,90626,15348,89225,0,0,18276,9024,0,3040,0,0,0,19954,0,47503,113532,0,0,41579,65941,15996,0,0,0,0
31344,0,35386,0,8779,0,3910,25615,15795,83596,0,22953,0,22912,0,145877,0,0,7355,14424,0,10619,30470,46045,0,0,0,0,0,0,9550,0,1592,3861,0,160039,2277,1823,0,17665,0,0,10319,6154,56270,136209,14567,0,0,0,0,32610,211,46036,7968,0,19975,17242,15145,64647,93080,32181,6102,4153,0,0,3190,2418,42065,0,10738,62135,10957,0,9232,129940,0,12440,0,0,0,37719,5014,15696,0,0,23182,11753,93829,0,0,0,0,33657,0,9568,6576,0,0,54248,52642,0,3453,48603,19708,0,42567,0,9937,17389,43530,4420,7069,40663,45650,0,0,36115,0,79086,0,6464,5836,8869,0,2031,139819,35392,48288,29651,4182,6219,65216,3203,12332,108403,0,0,0,4014,0,0,0,19132,35958,23263,17891,0,0,10692,161937,0,133954,24204,79060,0,0,6519,32643,0,80175,47520,10384,12770,57752,0,46094,45248,5598,3674,5028,86160,0,171502,20056,0,173158,19859,61933,0,27038,19790,0,13107,0,0,0,0,0,19533,87745,11125,94899,0,0,15930,0,0,3162,0,0,0,25956,0,50419,113358,0,0,51619,71952,17067,0,0,0,0
0,0,17836,0,0,0,0,0,0,0,0,0,0,0,0,51690,0,0,0,15369,0,0,39121,0,0,0,0,0,0,0,4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26331,0,6257,2211,0,0,0,7149,0,37891,6921,0,0,0,0,0,0,0,0,1863,0,0,0,0,185932,0,0,0,0,0,0,0,0,0,0,0,4611,37381,0,0,0,0,19259,0,0,0,0,0,0,0,0,0,0,27632,0,0,0,0,10567,0,0,0,13441,0,0,0,11925,0,8080,0,0,8056,0,0,0,7766,0,0,0,2199,0,0,0,0,32516,0,0,0,0,0,0,0,0,16977,0,0,0,0,6765,158294,0,0,0,55332,0,0,0,0,0,45,27194,0,0,0,0,22554,33899,0,3469,3860,31966,0,115103,7285,0,0,0,45644,0,0,46075,0,0,0,0,0,0,0,8458,0,0,0,0,0,0,0,0,0,0,0,0,37342,0,0,0,0,0,0,0,0,0,0,0,0
66282,0,20711,0,13082,0,5317,25690,23549,60857,0,18493,23084,29020,0,133429,0,0,9035,27082,0,18548,67857,89963,0,0,12099,0,0,0,13474,0,41049,4537,0,79283,0,2325,0,32785,0,0,21036,6344,54137,160241,0,0,0,0,0,67533,22866,33642,5713,0,19123,18362,16386,41944,81540,5397,4895,7390,0,0,3856,0,62379,0,40920,87326,8207,0,0,192048,0,12516,0,0,9902,15157,9760,18530,0,0,64434,12278,38556,0,0,5282,0,0,0,1307,7997,0,0,134134,43221,0,0,18222,36596,0,77079,0,37269,65954,27165,4711,9215,39902,33219,0,0,57865,0,25127,0,0,9428,6258,0,1766,58482,36260,53038,22266,1200,9323,77619,3299,6589,30665,0,0,0,4791,33990,0,0,19840,33494,64371,56516,2089,0,4574,139310,0,77765,0,70712,2055,0,0,26928,0,85543,29889,0,10798,49494,0,3215,51706,0,4291,1701,34940,0,144560,17342,12749,24275,13835,39413,2143,22872,31442,16064,12827,0,0,0,0,0,17929,38301,15420,113198,0,0,16116,6976,0,3241,0,0,0,43942,0,46882,70333,0,0,21909,56726,25367,0,0,0,0
69540,0,0,0,14169,0,9385,33162,28549,52048,0,25063,13102,31930,0,153545,0,0,8077,7993,0,26953,78295,108242,0,0,12664,0,0,0,14331,0,43976,5394,0,51511,2649,2729,0,45551,0,0,22469,5373,56073,155922,0,0,0,0,0,89679,21818,32576,6144,0,0,17536,28358,61770,76580,39044,6086,6515,0,0,4040,0,87360,0,39625,98202,8510,0,0,168066,0,12265,0,0,17155,16140,7647,13493,0,0,72477,15710,41615,0,0,27446,0,0,0,9019,8009,0,0,159583,45182,0,5618,9232,44496,0,70285,0,71426,105525,49146,5078,9739,25057,42593,0,0,52508,0,28401,0,0,0,6375,0,2382,87312,44446,66364,19109,3935,10585,72144,3363,4961,46386,0,0,0,5749,27713,0,0,17709,45244,70636,54755,27160,8858,7188,130269,0,91520,0,36577,2214,0,0,35474,0,80001,3608,0,14812,67631,0,3182,50311,24699,6404,2578,7483,0,86898,19184,14469,23900,11934,27591,4893,26171,24573,14849,28743,0,0,0,0,0,18127,38460,15766,120414,0,0,16904,5128,0,3755,0,0,0,47630,0,46655,35603,0,0,44448,111082,36538,0,0,0,0
76272,0,0,0,14250,0,9190,35361,32227,45789,0,25057,27743,31544,0,157655,0,0,7882,7831,0,29942,82831,114104,0,0,13504,0,0,0,16847,0,55642,7343,0,24390,2665,3372,0,50405,0,0,23725,5931,54485,157560,0,0,0,0,0,86219,20393,32130,7189,0,0,15382,31917,59648,69193,40361,6239,6042,0,0,4282,0,92045,0,38190,103001,8562,0,0,148004,0,12502,0,0,20907,35680,7201,14207,0,0,66113,14575,44579,0,0,38051,0,0,0,9574,7915,0,0,171226,44374,0,6676,9963,45707,0,69508,0,106050,94810,52735,5830,8079,21943,42156,0,0,44353,0,32229,0,0,0,6742,0,2287,83100,51998,72744,18245,9319,11668,67892,3278,7435,47607,0,0,0,6431,28340,0,0,15936,44718,75225,50065,30763,12940,13277,119366,0,88238,0,14792,2282,0,0,36717,0,79768,0,0,14601,71949,0,2891,58446,28044,6384,2241,0,0,68502,15832,14337,21619,10766,19165,5684,26327,22533,14269,29357,0,0,0,0,0,19566,39596,14612,126754,0,0,18164,5361,0,3387,0,0,0,50099,0,41866,28227,0,0,45701,121129,42192,0,0,0,0
