IL1L,BWM_DR06,IL2VR,IL2VL,BWM_VL05,CEPVR,CEPVL,OLQVL,BWM_VL06,SAADR,RIH,RIR,SMBVR,AIAL,BDUL,BDUR,RID,RMED,RIGR,AIYR,SIAVR,SIAVL,SIADL,SMBDL,SMBDR,AIBR,RIMR,RIBR,RICR,AVBR,SAADL,AVL,BWM_VL07,BWM_VR01,BWM_VR04,BWM_VR02,BWM_VR03,BWM_VL02,BWM_VL01,BWM_VL03,AWCL,AWBL,ASIL,AWAL,URADL,IL1DR,URYDR,OLQDR,URYDL,IL1DL,URBL,OLQDL,URYVL,URAVL,URAVR,IL1VL,IL1VR,OLQVR,RIPR,URYVR,RMER,BWM_VR05,BAGR,BAGL,BWM_DL05,BWM_DL06,RMDVR,RMEL,RMDVL,SMDVR,AVAR,SAAVR,RMDR,RMEV,CEPDR,CEPDL,AVAL,RMDL,URXL,AVEL,AFDL,ADFL,SMDDR,SIBVL,SMDDL,AWBR,ASHR,ASKL,RIAL,SMDVL,RMDDR,AWCR,ADFR,AVER,SIBDR,RMDDL,RIAR,AFDR,SAAVL,ASKR,SIBVR,ADLR,AWAR,AIBL,ASHL,AUAL,AUAR,AIAR,SIADR,ASGR,ASER,ADLL,AVHR,ASGL,ASJL,RIBL,ASEL,AVBL,BWM_DR07,AVJR,RIVR,AVDR,RIVL,AVJL,AIMR,AIZR,AVHL,RIML,FLPR,RIS,AVDL,RICL,AINR,AIML,RIFR,RIFL,ADER,AIYL,FLPL,AIZL,AINL,ADEL,AVKL,AVKR,ADAR,ADAL,RMGR,RMGL,RIGL,SIBDL,ASJR,ALMR,ALML,BWM_VL08,BWM_DR04,BWM_DR02,BWM_DL02,IL1R,BWM_DR01,URBR,RIPL,URXR,BWM_DL01,SMBVL,BWM_VR06,BWM_VR08,BWM_DR03,BWM_DR05,BWM_DR08,BWM_DL08,BWM_DL03,BWM_VR07,URADR,OLLL,IL2L,BWM_DL04,PVQR,PVPR,ALA,IL2DL,BWM_VL04,ASIR,OLLR,IL2DR,IL2R,PVT,PVPL,PVQL,PVCL,DVC,DVA,PVCR,PVR,Other,Glia,Neurons,Muscles,excgl,SABD,DB1,DA1,CANR
2803,0,0,30856,15423,75359,34832,80203,7012,14665,10187,113333,116240,9077,14631,25583,20369,58842,50613,15175,12616,13044,21842,1874,4851,130879,10778,77373,53955,31382,7117,22688,0,73293,7017,7015,55553,12583,68482,74191,14811,9577,10017,6718,0,0,0,0,0,0,114908,0,23537,9318,0,6714,17438,3583,9836,38339,0,15671,102333,8900,0,0,53369,0,10028,131585,4698,2471,13157,8880,0,13515,41571,15878,284083,10472,13778,12381,92370,18255,83854,13828,30145,0,153596,74930,14965,108766,34167,36844,13468,8345,86330,9786,19142,58538,27005,251814,13560,10874,5717,131786,22405,64100,15254,0,26952,61388,12654,0,0,134143,0,5072,0,6227,6002,8720,29229,14124,22059,21608,11901,52235,0,150241,10133,163578,21005,13764,4931,0,0,11349,0,13294,16483,0,11355,10428,111242,1881,33690,4287,50122,1567,2767,18994,39062,0,0,0,29717,16567,0,0,0,6613,0,35717,19117,3224,0,0,0,0,0,0,0,14589,3561,0,8017,7295,38446,0,39266,33013,0,0,0,44940,62773,0,0,7092,81496,21053,93997,0,0,0,0,0,0,0,0,0
4515,0,0,25603,12944,79791,39459,83346,7462,11575,13082,96152,132037,13329,15020,29120,22822,48588,46403,18545,12226,12936,24749,12712,3723,128049,11452,72945,53258,27345,8586,22422,0,73322,8248,7379,52887,7911,62854,73863,19059,13390,5817,8735,0,0,0,0,0,0,122804,0,24594,7463,0,9141,14143,0,5339,41753,0,15923,83913,2602,0,0,50581,0,10343,125052,4731,2782,10687,9261,0,13240,36691,14706,297492,17350,11255,12676,86482,13323,85448,11338,29203,2573,127252,75291,15277,94567,26077,36027,11788,7888,93198,9803,21525,67615,27459,235393,17468,20382,6838,163669,19629,69542,11540,0,25863,62180,16841,0,6380,147604,1306,4513,0,5983,6802,11976,31354,32793,27352,25052,23974,70641,0,144235,31336,146991,32733,23584,6790,2603,0,7114,0,17349,14898,0,11728,19776,103302,2851,26630,4277,38992,1926,2501,17367,40781,2994,0,0,33341,8261,0,0,0,3452,0,32077,18245,2777,0,0,0,0,0,0,0,29198,6734,0,5420,8927,38945,0,41508,57018,0,0,0,46574,71869,1144,0,7038,82596,22511,87157,0,0,0,0,0,0,0,0,0
5329,0,0,19623,10248,79803,34360,86879,7671,8298,18207,84333,124199,13512,12418,35288,21427,45467,42164,24828,11561,14581,28311,13617,3436,114699,11610,63189,58053,23779,10118,22133,0,73209,7455,6613,50797,6239,59074,80320,20665,15070,4450,8794,0,0,0,0,0,0,126989,0,12945,7640,0,11565,7683,0,1979,44683,0,15856,71014,0,0,0,45512,0,10567,118893,5137,3783,8054,7029,0,12667,39098,13840,315818,22812,9929,22628,87192,7810,86707,8260,30489,1959,92601,68955,15320,74912,17607,33892,10989,7455,98641,12395,24859,76454,21047,233130,21789,26696,8007,178251,16040,74472,9862,0,21027,40884,20700,0,8412,143469,1489,4347,0,6284,7227,14113,31624,44036,29884,26280,23059,79816,0,122394,36748,121474,49165,26273,15887,2369,0,11725,0,19374,11203,0,9293,27987,90907,4795,27380,3236,30881,3085,2748,9431,41755,5238,0,0,32583,2690,0,0,0,0,0,17648,16048,2206,0,0,0,0,0,0,0,36073,4883,0,3377,9422,38340,0,43220,61644,0,0,0,44282,68785,1106,0,8651,78388,27383,87709,0,0,0,0,0,0,0,0,0
6059,0,0,17445,11398,84659,35096,86891,6648,6726,21597,63862,98850,13482,9774,40335,21204,43544,39982,27843,10401,16664,29966,12463,3500,99612,12649,57137,65796,19782,12137,19931,0,72350,8347,6270,50533,6592,59476,78744,21595,17417,1326,6877,0,0,0,0,0,0,131765,0,15119,13724,0,13517,4217,0,0,48681,0,16778,72536,0,0,0,32612,0,10966,114370,6005,4267,5456,10480,0,13688,38122,12232,324030,29136,10482,48623,76107,6323,92682,9286,32982,1712,90318,74342,15532,64622,9042,30904,10058,7658,104618,18426,27939,79821,17379,239398,22788,34144,9839,189778,16268,89177,8260,0,19797,39435,26255,0,9449,133691,8306,3760,0,6260,7375,17633,30461,62571,32186,35528,23452,83763,0,120576,41189,100104,62261,28944,30025,2398,0,7591,0,20225,6497,0,9079,32851,92842,9401,34404,3587,29799,8515,2764,11816,48301,5833,0,0,34376,0,0,0,0,0,0,21551,14238,2460,0,0,0,0,0,0,0,40979,3971,0,2287,11109,42997,0,44484,62388,0,0,0,41956,73029,2132,0,8451,83860,32753,94038,0,0,0,0,0,0,0,0,0
7870,0,0,15908,14557,85518,44331,75975,4459,5329,20615,47249,94309,13452,6567,41242,17142,35702,30656,26783,9678,19337,20580,12377,5456,86357,15043,46092,72877,17321,12305,14897,0,63943,9181,6115,50756,5969,49271,77516,20479,18056,1448,5087,0,0,0,0,0,0,131688,0,16311,16698,0,14297,0,0,0,47334,0,17182,71590,0,0,0,19019,0,10585,110020,6626,3297,3912,9564,0,14129,40059,11219,315564,36194,2992,73172,72343,5367,94984,10410,34237,1912,79989,78467,16251,41000,16871,30095,9904,7129,104988,20685,32362,82838,14242,225958,19209,43239,15907,202223,14536,112783,6850,0,27068,21070,35585,0,9233,119309,9201,2509,0,3799,5857,19766,28659,36941,33034,37704,20126,78814,0,117793,45705,66605,70635,30397,46242,2902,0,5692,0,21471,5827,0,8993,36850,72812,20908,32304,3327,18663,12049,2121,12867,51601,4772,0,0,31694,0,0,0,0,0,0,35012,12555,2506,0,0,0,0,0,0,0,45793,3867,0,2775,12797,46955,0,44764,59168,0,0,0,34579,69746,2614,0,7915,87814,36779,89230,0,0,0,0,0,0,0,0,0
10463,0,0,11527,16904,88686,52476,74349,3881,8090,22641,37202,90651,15410,4517,39934,14424,29104,17191,24284,8826,23832,9774,10569,6950,72090,17530,34832,78712,17140,13176,10987,0,59882,8311,6623,52065,5387,47094,72797,17387,20204,1764,4567,0,0,0,0,0,0,113056,0,16304,32696,0,17366,0,0,0,43056,0,16594,76974,0,0,0,16427,0,11066,106082,6485,4857,3193,9304,0,14073,40462,8909,275978,24138,3368,105277,68009,7159,104787,12856,36513,1166,71646,80812,17305,34948,31453,27944,11182,7991,101518,22433,36254,89367,13829,216309,12460,37359,20252,213374,13643,126229,7354,10092,35515,11633,37309,0,7763,96282,10354,4326,0,5590,3279,18618,23913,66913,32931,62004,28881,89493,0,96699,51403,57015,77022,30816,59779,3343,0,21157,0,19675,16935,0,23714,39256,37646,36723,35537,4845,20902,13457,1860,19610,65677,4431,0,0,4312,0,0,0,0,0,0,36755,11480,3031,0,0,0,0,0,0,0,44864,5458,0,17964,13893,47816,0,43905,55386,0,0,0,27002,64130,4070,0,8100,92575,40913,84726,0,0,0,0,0,0,0,0,0
9927,0,0,14405,19945,89168,62086,73157,3887,4516,23352,42353,85574,0,4051,34541,11078,29675,5239,23153,8070,22717,4784,8458,5290,55936,27657,20727,64237,12166,13428,6481,0,54344,10255,6729,57279,5449,42180,67598,8360,25284,0,0,0,0,0,0,0,0,76710,0,18440,43245,0,22127,0,0,0,27889,0,16566,77868,0,0,0,14609,0,11341,104175,7216,7727,2209,9744,0,13008,43381,7306,260457,23012,6642,120683,58982,6884,99277,24542,37461,0,66926,75805,18344,13260,44082,26899,10509,8156,94787,28809,31413,90264,12152,211985,6205,26946,25399,209798,15586,144303,5051,23497,39096,8574,38016,0,0,71922,0,7398,0,10064,1807,19275,17902,35158,34780,61135,35250,92312,0,86029,33479,50190,99804,17208,67467,4455,0,26450,0,27164,30694,0,28445,39233,24131,54729,38894,5629,23749,14547,1730,16846,44311,4262,0,0,0,0,0,0,0,0,0,39480,9591,3124,0,0,0,0,0,0,0,39462,6542,0,32464,15083,51248,0,38192,45658,0,0,0,18029,54775,0,0,9619,95142,41886,69851,0,0,0,0,1080,0,0,0,0
9961,0,0,21144,23105,87776,67231,68397,3257,6358,25250,48668,59066,0,0,31816,7357,7951,5082,21738,7697,17664,2314,7763,5843,38888,60694,5869,47129,12956,13049,23398,0,49983,12656,0,59526,7616,34992,67793,5760,19362,0,0,0,0,0,0,0,0,51197,0,14925,43405,0,25543,0,0,0,22027,0,15750,77752,0,0,0,14217,0,10778,116495,6481,10576,0,10174,0,7663,35974,6651,221537,24750,17824,115490,65412,14777,93565,47130,46864,0,58493,92042,20252,5553,50756,18454,10368,9098,90974,22684,34987,88406,12459,193185,2560,28867,28210,190665,14405,151891,2705,33240,21041,0,39841,0,0,45299,0,7029,0,15577,3968,17868,15398,3076,33412,52992,7597,100433,0,70343,14724,51303,112071,0,67688,0,0,20335,0,19150,36130,0,33396,31330,23923,65733,34773,7622,36338,11227,2008,28360,25756,3339,0,0,0,0,0,0,0,0,0,34910,7786,3716,0,0,0,0,0,0,0,0,10839,0,38188,16401,44307,0,29572,34611,0,0,0,3187,36555,0,0,9210,93502,36719,75743,0,0,0,0,2196,0,0,0,0
12245,0,0,26758,16932,90582,83235,72159,3733,50848,27560,70301,24981,23014,31265,37337,7760,0,5705,17968,1237,13560,267,5771,8054,11915,78072,3563,38743,14348,0,30281,0,28016,13341,0,56049,13629,29527,53990,5445,31420,1866,2612,0,0,0,0,0,0,50191,0,11807,41777,0,9168,0,0,0,12709,0,10949,82867,0,0,0,14128,0,2545,41319,0,0,0,9987,0,12210,32278,3015,182419,30658,36250,139276,58132,8410,47883,49722,59295,2582,2885,70956,0,18848,59626,14630,3510,6560,55239,21754,36681,101475,6394,183128,0,36512,37764,161896,13907,172547,15877,45330,16622,6036,43737,0,4907,25765,13325,10569,0,23325,6104,21812,3831,17825,36768,55077,24943,100649,0,64121,34900,28833,143391,31057,71310,12027,0,27226,0,36035,41768,0,37868,31074,12930,87035,29276,9271,40534,9306,38560,27325,73486,4132,0,0,0,0,0,0,0,0,0,41582,6168,3851,0,0,0,0,0,0,0,30443,14199,0,38306,5312,51375,0,26121,28845,0,0,0,2765,36497,8295,0,9335,57109,38149,77663,0,0,0,0,2794,0,0,0,0
13559,0,0,33961,29293,102645,93771,68420,3520,53832,27131,57772,14592,28425,35662,30637,9892,0,7254,18959,7311,7389,1385,6471,8978,16452,117954,2371,27769,16655,8400,37214,0,38879,12715,0,73518,16026,26235,60492,3096,52690,1471,2184,0,0,0,0,0,0,40951,0,26828,32121,0,26993,0,0,0,10336,0,10464,69512,0,0,0,13098,0,5974,117276,6313,15510,0,8679,0,4134,32526,5468,162085,32113,76707,91040,66849,20559,74540,56984,54312,3944,51035,110535,20109,20924,61325,10673,29512,11763,86324,18113,41841,87332,18510,171948,1660,30367,42844,123777,11064,147679,15296,67576,27395,1625,52285,0,3765,17735,13776,19367,0,32617,13117,16244,16937,13234,29818,57557,21187,107358,0,52253,35244,55517,164400,25730,68427,10229,0,61197,0,67054,44807,0,34469,23811,24067,100838,22423,9642,52259,2155,59097,25915,69354,3334,0,0,0,0,0,0,0,0,0,37631,4689,3909,0,0,0,0,0,0,0,12072,19501,0,45277,16642,46735,0,16909,13393,0,0,0,2613,21181,9414,0,5846,85252,27626,69091,0,0,0,0,3173,0,0,0,0
19640,0,0,24022,16011,105765,95944,68567,3398,56726,29678,48037,11867,33620,36103,25652,11873,0,8990,15787,5162,5084,0,0,9547,16806,135675,2173,14551,22437,5583,44374,0,16676,0,0,79065,12920,18138,48895,8178,64549,2393,3477,0,0,0,0,0,0,32390,0,27676,22715,0,28538,0,0,0,6425,0,9925,67552,0,0,0,17380,0,4866,94239,0,18384,0,5845,0,0,20645,5311,108225,33979,75736,84565,53793,17315,66488,53491,49619,5508,30452,99586,0,14417,68917,8253,31685,754,39782,15077,42000,83701,15489,149001,0,28582,45907,93491,10033,143449,17238,76411,33097,1026,53149,0,4040,6694,18775,21550,0,35120,16342,15756,7947,12389,26314,64315,983,108981,0,50170,32723,47951,170411,21759,71616,11494,0,64156,0,78839,48580,0,32752,20890,13962,104819,20333,10454,55991,0,77807,22366,62929,3919,0,0,0,0,0,0,0,0,0,38339,3588,4545,0,0,0,0,0,0,0,10630,23783,0,60368,19155,47405,0,15607,13507,0,0,0,2466,17284,10210,0,4917,61436,28197,67291,0,0,0,0,3408,0,0,0,0
24872,0,0,20992,32541,110474,98459,66461,3472,54971,33587,59126,6263,31712,35403,23850,9733,0,8830,17961,8409,8466,999,3561,11311,20607,144166,2295,13075,24828,5598,49651,0,30143,0,0,80651,13657,12308,52973,9180,68328,12697,6580,0,0,0,0,0,0,29157,0,26651,16069,0,31540,0,0,0,4129,0,7762,55071,0,0,0,14158,0,2723,105836,7393,19168,0,2419,0,0,23433,6547,121952,32602,81853,62421,66907,13810,68802,53977,43908,6894,46359,110560,23211,5141,74349,6534,34529,11420,83834,11987,40305,71268,28771,135485,3013,29686,47011,100181,7953,124110,23120,88242,45833,1345,54915,0,4790,7377,18126,35613,0,34001,20278,22047,21823,22442,19432,62139,3398,112084,0,38546,27878,57844,171543,15597,67589,14380,0,62745,0,94216,46040,0,28633,18126,23635,122045,16996,11108,57024,4663,99871,15920,58519,3750,0,0,0,0,0,0,0,0,0,38468,3323,4519,0,0,0,0,0,0,0,11458,23327,0,72500,16643,43545,0,13502,15013,0,0,0,2232,8504,10044,0,3123,99891,23533,70437,0,0,0,0,2412,0,0,0,0
28210,0,0,13633,32443,110239,96437,65673,3490,55136,37523,67549,10208,33802,36813,21466,8882,0,10625,17158,8701,8187,1374,2881,14942,27280,148213,1709,13428,26549,4631,48250,0,30306,0,0,78852,11081,11587,50021,8334,79472,26918,9285,0,0,0,0,0,0,31371,0,28685,8084,0,35508,0,0,0,2711,0,7443,44524,0,0,0,13401,0,2546,98846,8826,21126,0,0,0,0,22455,8551,109936,30636,91262,46964,68212,13497,68377,36707,39244,8106,47868,107166,23690,9043,78885,5322,27912,12318,79623,10702,37703,51551,31405,121242,8178,28649,50575,87461,7263,103807,28034,89749,65564,1767,42919,0,6753,7456,21159,34640,0,34262,21886,20853,24163,37806,22674,55705,2137,108138,0,35826,16830,56598,163063,11842,67961,17049,0,66125,0,108471,43704,0,24545,15745,22589,124168,14639,12058,55880,6270,124992,12752,45684,4150,0,0,0,0,0,0,0,0,0,39095,0,5321,0,0,0,0,0,0,0,18338,24610,0,84231,15753,37341,0,12135,14588,0,0,0,2169,4609,9573,0,3277,100316,27610,66313,0,0,0,0,2670,0,0,0,0
31775,0,0,3398,30627,107274,95175,57924,3281,67047,41679,77149,29999,35125,36202,21046,7728,0,13584,14562,9162,9481,2183,1677,14815,32991,151785,1514,17006,29055,3532,48299,0,32785,0,0,76241,10356,10748,49052,9988,95804,44004,12599,0,0,0,0,0,0,35285,0,35277,3691,0,36404,0,0,0,1901,0,6692,32181,0,0,0,13795,0,3020,93377,10149,23501,0,0,0,0,23417,8415,99643,29460,99941,28798,78032,14444,65370,27730,32931,9578,50843,109217,23674,12580,79178,3290,26451,14286,78461,15105,36963,39522,32510,101192,12750,28399,52649,81546,7162,56637,33078,93086,82671,2865,32369,0,9366,6618,31262,37792,0,34881,20389,14932,30405,43872,35917,51495,2052,105446,0,35453,15413,55834,147203,7636,65114,20153,0,68048,0,111737,34621,0,19879,14113,21480,126252,12857,12502,55288,7118,143374,6539,48719,5116,0,0,0,0,0,0,0,0,0,38014,0,6290,0,0,0,0,0,0,0,9985,25858,0,98940,15171,33280,0,10618,21069,0,0,0,2975,3523,9382,0,3661,98466,26766,66073,0,0,0,0,3040,0,0,0,0
38900,0,0,0,28779,102891,99261,52638,3418,47900,42892,82077,12309,39926,31807,19957,7722,0,14999,13916,3779,9226,0,0,29758,31750,162803,1702,22923,28390,0,44937,0,27519,0,0,75070,9043,11220,49829,15735,114302,59293,16025,0,0,0,0,0,0,37274,0,19288,0,0,40394,0,0,0,1306,0,6846,29221,0,0,0,14805,0,3323,33272,0,10272,0,0,0,0,10289,8701,54630,27155,111596,18634,77585,15191,52289,26678,27204,11692,24001,69912,3682,38674,78086,4100,20817,1416,32999,17654,18301,14146,30861,88862,875,35526,61063,33468,7240,42338,31142,82642,68295,2521,19002,0,10003,8550,55898,40907,0,32623,18884,14747,27591,50166,54209,56335,14727,90696,0,38343,6177,57263,127736,5610,64956,27076,0,71072,0,91899,23870,0,18063,10449,0,114504,11615,15113,56682,6962,172674,4234,42907,6399,0,0,0,0,0,0,0,0,0,45780,0,7267,0,0,0,0,0,0,0,0,27866,0,111865,14853,27455,0,9744,10277,0,0,0,4025,3362,12237,0,5111,79943,25288,63300,0,0,0,0,2912,0,0,0,0
39255,0,0,0,26533,94190,99952,46958,2469,45344,37504,102609,19526,42476,26284,17625,6101,0,17590,17194,10416,12119,3536,1563,55681,50928,145645,1770,25653,25370,5269,36455,0,31624,0,0,71311,7244,9537,45516,21803,112420,68163,19519,0,0,0,0,0,0,35092,0,35312,0,0,32021,0,0,0,1032,0,7265,27126,0,0,0,13695,0,3309,87089,11343,23690,0,0,0,0,21895,7122,55227,22521,101611,20931,93788,15699,70923,16899,22166,11846,65875,98192,23966,61899,66658,4110,22250,15478,87331,17019,33280,12775,30893,80065,20698,42150,60530,74941,6463,24685,28105,55284,85112,3225,21500,0,9193,9065,64218,38799,0,25389,7518,12991,32320,54649,70903,59788,26263,92627,0,35800,12154,64392,109308,3549,58420,34153,0,70171,0,77179,17232,0,12722,8824,18622,124038,15724,17460,55078,7567,177066,2043,39773,6359,0,0,0,0,0,0,0,0,0,48047,0,0,0,0,0,0,0,0,0,0,28415,0,121024,11784,19755,0,9102,20317,0,0,0,6698,2658,10786,0,6712,89379,20624,56990,0,0,0,0,2756,0,0,0,0
45081,0,0,0,22337,82424,104134,47438,3566,37958,45571,116534,18987,32126,15191,15818,6751,0,19818,19983,11195,12472,4549,1174,74124,61049,141225,1669,31223,24190,5229,37740,0,31313,0,0,66795,6746,8864,45652,42361,68898,68049,29483,0,0,0,0,0,0,40577,0,36897,0,0,23837,0,0,0,1011,0,7463,30819,0,0,0,13865,0,3563,87925,12139,25127,0,0,0,0,23647,8404,31774,22299,90592,28295,100801,17312,74097,13785,14133,17010,75829,97289,25966,50890,59340,8019,19724,16389,88018,18411,33014,18623,29597,71517,25393,48343,59726,77910,5408,16463,29380,39816,66137,3271,23516,0,9883,11272,77479,41872,0,18176,3081,10949,38328,23302,85868,62562,34474,88109,0,38926,12793,67775,102145,4808,52952,46434,0,76799,0,56842,7484,0,11439,10423,17471,120305,18437,0,54414,5761,168689,1523,37993,6853,0,0,0,0,0,0,0,0,0,55193,0,0,0,0,0,0,0,0,0,0,26843,0,129676,9865,10410,0,8231,21747,0,0,0,6688,2663,12417,0,7224,88077,15211,56142,0,0,0,0,3066,0,0,0,0
39346,0,0,0,9589,72979,114277,30306,3139,16634,56473,117924,16254,35202,17022,14322,8120,0,23256,25057,12222,13531,7111,3113,95784,67678,132606,1472,35626,18756,6367,33258,0,26955,0,0,52955,5705,8521,51068,68146,93495,67208,30890,0,0,0,0,0,0,40454,0,33242,0,0,6540,0,0,0,1043,0,5230,29920,0,0,0,14310,0,3597,86977,11866,25112,0,0,0,0,25819,5539,25659,18776,65657,39833,104179,17569,76748,11446,12884,19265,83434,91042,25748,87265,54313,15724,17051,15772,87829,16301,30333,21019,13774,63960,30514,45275,56821,54739,5140,11092,28647,26268,87886,5787,25321,0,11348,13128,86255,41526,0,10352,2265,6244,42598,52267,96766,69446,33516,81397,0,39658,13382,71336,87724,2967,50422,61386,0,84458,0,67899,9713,0,11912,12854,15700,121679,19271,23614,52657,5763,168442,1281,14368,7156,0,0,0,0,0,0,0,0,0,61907,0,0,0,0,0,0,0,2814,0,0,18375,0,133893,8222,4889,0,7069,18605,0,0,0,6756,2616,12815,0,6172,85167,15662,67506,0,0,0,0,5154,0,0,0,553
44464,0,0,0,7400,55884,119050,23194,4044,8659,63777,106362,15425,27182,17283,10377,9965,0,23546,22757,12916,14381,9408,3501,28020,70622,125895,1712,40855,13046,6881,15314,0,20774,0,0,51556,0,8039,40026,82270,67264,66281,65512,0,0,0,0,0,0,44486,0,59851,0,0,0,0,0,0,885,0,7783,27276,0,0,0,13852,0,6192,85063,11686,26425,0,0,0,0,29883,496,15966,18788,56463,44890,107548,18275,79345,9616,11090,19790,109924,81131,16622,117241,51235,23082,12871,15194,89139,16071,28491,20215,11557,20058,36247,50273,53958,43962,4579,7886,19176,14735,92597,8874,26793,0,11047,13736,91315,42540,0,6292,8817,1908,46868,42387,111577,73697,27471,71350,0,41176,4949,76103,76741,2897,50097,67324,0,87582,0,68784,2614,0,11920,13697,13771,113872,18513,24222,49979,4714,167768,1779,2954,7283,0,0,0,0,0,0,0,0,0,61485,0,0,0,0,0,0,0,6846,0,0,11971,0,97559,6315,1975,0,6514,9499,0,0,0,26998,3277,17796,0,7643,88911,17782,81595,0,0,0,0,6537,64,0,0,9
42395,0,0,0,5808,42978,117681,8554,4120,7323,71822,94875,15125,19650,19475,6442,13888,0,26884,21921,14410,14092,12145,4288,117875,77117,112616,2152,42878,6536,6510,19519,0,11180,0,0,35347,0,6455,26966,91096,49502,66108,73432,0,0,0,0,0,0,32474,0,61045,0,0,0,0,0,0,0,0,8119,25857,0,0,0,12868,0,4515,79545,11524,24694,0,0,0,0,26597,7931,9065,21966,28696,28168,113626,17301,79039,8797,9658,20007,126414,72081,12765,140577,47760,30178,19121,13137,85684,13731,31074,14396,6954,42491,39951,45828,50181,36570,4122,7016,25256,8656,123043,17953,24732,0,9969,12474,99680,43825,0,4784,4988,1902,41719,30878,109369,71973,38839,64900,0,41689,9210,76390,50425,3367,49448,91047,0,86854,0,80985,10508,0,11357,13966,11118,97037,20729,28501,41705,3321,153945,2588,7098,6930,0,0,0,0,0,0,0,0,0,61897,0,0,0,0,0,0,0,16328,0,0,7343,0,129395,4357,2927,0,5781,16647,0,0,0,33295,3396,15938,0,9428,84357,18400,75124,0,0,0,0,5925,0,0,0,5735
45860,0,0,0,5681,37149,119712,0,4751,7912,90826,79076,14903,17302,16855,6519,18956,0,30855,23438,15431,14420,14248,5157,31633,82859,109646,2893,46140,10215,6053,20066,0,15389,0,0,34392,0,5670,18120,99214,40246,71016,82669,0,0,0,0,0,0,28579,0,59002,0,0,0,0,0,0,0,0,7001,25566,0,0,0,12447,0,4048,77909,11897,25337,0,0,0,0,27502,10089,14830,24771,34025,18001,108259,18455,81466,8467,13563,23165,102074,43502,11770,147820,45246,34029,5921,12580,84772,12170,32033,11664,5754,29248,42747,42442,52198,36553,4053,5615,17150,3607,130011,25089,23596,0,9299,12540,106512,49008,0,4194,7859,3342,27533,14940,103498,76206,31009,60596,0,44335,2845,78894,43784,8460,35847,108779,0,78748,0,101326,1005,0,10245,13967,10938,90022,20631,30994,35594,3769,149075,4328,0,7760,0,0,0,0,0,0,0,0,0,61621,0,0,0,0,0,0,0,19328,0,0,0,0,133185,2509,2929,0,5777,23217,0,0,0,35173,4203,16006,0,14730,69258,20525,78246,0,0,0,0,10091,0,0,0,6514
34343,0,0,0,5964,25022,112712,0,3822,8984,91126,70289,14623,15794,17057,5850,29995,0,30215,23987,17146,14402,11840,5447,118831,77817,99851,6303,51607,14546,6062,22225,0,0,0,0,32313,0,5385,14655,118266,30847,76427,94718,0,0,0,0,0,0,26318,0,41487,0,0,0,0,0,0,0,0,6941,20923,0,0,0,13162,0,3586,73798,13156,25939,0,0,0,0,25230,12401,19309,25448,37482,13454,92498,14422,82409,7968,38656,25026,106202,38648,11651,151971,41585,29200,3975,11843,84179,10982,17325,8348,6508,16565,43397,56816,54174,32864,4303,8633,12109,2462,123451,32814,20598,0,7920,10501,111828,47055,0,2940,9380,3963,32568,8732,93367,80697,27581,53593,0,44255,1303,80876,39278,15118,29840,111710,0,56331,0,118861,1662,0,8471,14269,10653,81231,14062,26893,27840,3760,137610,11870,0,7891,0,0,0,0,0,0,0,0,0,53287,0,0,0,0,0,0,0,21490,0,0,0,0,125577,1917,7386,0,0,26276,0,0,0,36925,5825,13947,0,15299,62258,23716,74157,0,0,0,0,9740,10,0,0,6855
19992,0,0,0,4969,12352,103929,0,4059,9185,93952,62172,15933,14086,15624,4729,31816,0,33774,23331,17390,14718,10277,6517,95262,73061,89913,12431,57421,20396,6155,23959,0,0,0,0,32183,0,4909,10730,144742,19600,76076,99684,0,0,0,0,0,0,20727,0,21545,0,0,0,0,0,0,0,0,7359,11035,0,0,0,13377,0,3625,62908,13730,25998,0,0,0,0,22308,13771,14567,29074,37911,21974,85160,12169,83776,6990,42584,23960,106101,32229,10981,147040,39226,18405,4583,11432,93188,10226,12350,4918,11114,12729,42237,95003,61656,28086,4333,9874,7718,4811,124539,51107,19406,0,6368,8077,106584,45599,0,3420,10439,5069,41847,3118,83654,84301,23863,48873,0,44814,1045,82787,40095,21924,23955,112611,0,32939,0,133447,1320,0,6382,11274,9741,72018,15223,23801,22962,3155,125668,18969,0,8270,0,0,0,0,0,0,0,0,0,37920,0,0,0,0,0,0,0,21234,0,0,0,0,119703,1426,15924,0,0,28762,0,0,0,40231,9314,11227,0,19955,55283,25274,70879,0,0,0,0,9784,0,0,0,7016
