Muscles,ASER,BWM_DL02,BWM_DL04,BWM_DL06,FLPR,BWM_DL01,BWM_DL05,BWM_VR08,BWM_DL07,BWM_DR07,BWM_DR05,BWM_VR04,URYVR,BWM_DR03,BWM_DR01,BWM_DR06,BWM_DR08,SMBDL,BWM_VR02,SMDDR,URYVL,URAVL,BWM_DR04,BWM_DR02,IL2VR,IL1DR,RIPR,OLLR,OLQDR,URADR,URYDR,AVHL,CEPVR,IL1VR,BWM_VL03,URBL,CEPDR,BWM_VL08,URXR,BWM_VL04,RID,RIR,ASKR,AVAL,BWM_VL02,RMDL,SIBDR,RIGL,ALMR,AVDR,AVKL,RMEV,AVL,SIBDL,RIS,CEPVL,RMDR,RIBR,OLLL,RIML,RMEL,SAAVR,SIAVL,ADAR,PVT,RIPL,AVAR,BDUL,SIADL,SMDDL,excgl,AIML,BAGL,SMBVL,AIYL,RIFL,BWM_VR01,RMER,SMDVR,ADAL,SIBVL,RMDVR,AVKR,AVHR,PVPL,ASHL,AIZL,AVBR,AVBL,ASGL,ADFL,AWAL,BWM_VR03,AUAL,ASJL,RIBL,ASIL,ASKL,AIBL,AFDL,SABD,AWCR,RIMR,ASIR,AVJR,AUAR,OLQVL,ADFR,DB1,RIGR,AIZR,ASGR,URBR,SAAVL,IL1DL,SMBVR,AVJL,RIFR,BDUR,RMGR,AIMR,RICR,PVR,DVA,SMDVL,PVCR,PVCL,IL1R,FLPL,ADEL,ADER,DVC,SIADR,SIAVR,PVPR,RIH,PVQR,AWBL,SABVL,SABVR,IL2R,RIVR,BWM_VR07,RMDDR,IL2DR,AIBR,IL1VL,RMED,SAADR,RIAR,RICL,RIVL,BWM_VL07,SAADL,AINR,AINL,RMDDL,RIAL,BWM_VL05,CANL,ADLL,AVEL,BWM_VR05,AVDL,IL2VL,ALML,SMBDR,AWCL,ASEL,ALA,AVER,ADLR,CANR,AIAL,ASJR,PVQL,AIYR,RMDVL,AIAR,AWAR,BWM_VR06,IL1L,RMGL,IL2L,AWBR,AFDR,ASHR,URAVR,URADL,OLQDL,URYDL,IL2DL,CEPDL,URXL,BAGR,OLQVR,BWM_VL01,BWM_DL03,BWM_DL08,BWM_VL06,SIBVR,Other,Neurons
0,525370,0,0,0,22616,0,0,0,0,0,0,0,0,0,0,0,0,16498,0,41416,0,0,0,0,0,0,0,0,0,0,0,35986,0,0,0,0,0,0,0,0,8511,0,15532,46243,0,0,52203,40384,16405,15311,23677,4557,27721,17868,45603,0,0,11929,0,251606,0,21725,10503,12918,7771,0,58377,46015,10206,22617,25115,1734,0,10088,42687,69906,0,0,22556,3038,22701,8454,6203,4435,11206,10704,5973,27844,9020,3668,2343,7470,0,5872,308127,1256,42281,24387,55453,110170,0,91864,97510,38018,17466,22874,0,2081,25316,35913,7059,10930,0,656,0,25287,12671,51244,6241,7113,3561,6828,10313,97519,15644,12861,10109,0,34356,0,0,16625,13498,19999,26724,7483,68920,3442,0,0,0,10975,0,0,0,110326,0,0,4625,2769,13165,20236,0,6798,2794,2442,0,19633,0,0,171247,1251,0,17991,0,30819,36105,105069,15050,8884,9356,23365,0,134969,146430,125519,106804,0,162963,3973,0,0,36736,0,5598,0,7339,0,0,0,0,0,0,0,0,0,0,0,0,0,16959,0,0
0,488578,0,0,0,21821,0,0,0,0,0,0,0,0,0,0,0,0,8269,0,37937,0,0,0,0,0,0,0,0,0,0,0,37970,0,0,0,0,0,0,0,0,7186,0,16873,37211,0,0,58430,43860,0,8762,21175,5126,28812,0,45722,0,0,8413,0,246345,0,24385,10449,12455,8139,0,55451,48509,3172,14974,40674,1967,0,12705,40729,62772,0,0,20335,2304,20086,3718,5787,1444,8994,10867,5227,26179,5968,4665,2322,3687,0,4447,286650,11470,46664,25486,25938,103426,0,113196,102965,34441,4944,21058,0,2114,25386,36858,7385,11781,0,828,0,26324,10447,49018,5653,8585,3285,7084,10064,96546,14922,13868,11238,0,45668,0,0,15316,12699,21261,29073,6617,68949,4679,0,0,0,5864,0,0,0,101828,0,0,4422,0,15822,21872,0,0,0,2511,0,20717,0,0,151741,1767,0,15340,0,32790,36440,133110,6214,8661,8399,27618,0,153589,128764,101491,92250,0,139707,3899,0,0,41173,0,5847,0,7787,0,0,0,0,0,0,0,0,0,0,0,0,0,15780,0,0
0,495305,0,0,0,19426,0,0,0,0,0,0,0,0,0,0,0,0,8228,0,39315,0,0,0,0,0,0,0,0,0,0,0,38903,0,0,0,0,0,0,0,0,6844,0,17651,35838,0,0,65351,47277,0,10455,20074,6233,31014,0,48396,0,0,6751,0,246502,0,27937,10535,12162,8999,0,59168,51546,2967,12891,45369,1840,0,14823,40551,60285,0,0,19921,1829,19028,0,5644,1780,3829,10735,4908,25831,5609,5649,2316,4568,0,3119,146333,13764,47192,27162,13603,107704,0,125627,108348,31502,4507,19946,0,2248,26932,38698,8005,12886,0,970,0,27461,10352,49589,4798,7082,3063,7312,9855,101581,15506,14964,12509,0,51986,7965,0,5228,12581,21661,31464,6172,70293,5125,0,0,0,5648,0,0,0,101291,0,0,4614,0,17278,24899,0,0,0,3014,0,22957,0,0,3524,2418,0,14131,0,35380,40221,155837,8642,8677,7386,31478,0,161503,123709,92677,82421,0,135119,4218,0,0,45625,0,6261,0,8181,0,0,0,0,0,0,0,0,0,0,0,0,0,15178,0,0
0,453746,0,0,0,16870,0,0,0,0,0,0,0,0,0,0,0,0,7933,0,37665,0,0,0,0,0,0,0,0,0,0,0,37720,0,0,0,0,0,0,0,0,7928,0,50856,32837,0,0,68466,47409,0,7334,16633,7372,28274,0,54507,0,0,3038,0,218901,0,28261,12273,11453,8960,0,57362,45402,3013,9842,60181,1876,0,16146,38069,59298,0,0,21626,1921,16832,0,5561,1338,3407,9848,4487,25097,3944,7549,2213,6116,0,3018,255416,25555,42591,33962,0,96730,0,155904,112954,24030,3230,15977,0,2411,25641,41165,8302,13329,0,1210,0,33042,9760,50796,4161,4646,3019,6958,9666,105184,13892,14219,15030,0,63750,13499,0,4899,13659,22751,29662,5183,69869,5913,0,0,0,5703,0,0,0,90982,0,0,4511,0,18939,29564,0,0,0,3797,0,23573,0,0,115671,4783,0,12255,0,30933,47370,202671,11416,8494,4572,37835,0,152237,83845,65942,67425,0,115285,5071,0,0,46636,0,6114,0,8742,0,0,0,0,0,0,0,0,0,0,0,0,0,7989,0,0
0,411740,0,0,0,13516,0,0,0,0,0,0,0,0,0,0,0,0,8030,0,27581,0,0,0,0,0,0,0,0,0,0,0,32068,0,0,0,0,0,0,0,0,12087,0,81960,32155,0,0,49470,42740,0,3945,12606,9442,20719,0,61010,0,0,2750,0,179990,0,26573,13493,12185,6907,0,48770,44978,2796,8788,58275,1698,0,16414,33796,55321,0,0,21606,2397,14296,0,5636,1905,1271,8572,4162,22235,2907,6430,2615,5596,0,14559,225197,35858,40645,62083,0,78891,0,173413,110044,23985,3084,13250,0,2310,25708,40886,8144,13565,0,988,0,36050,9938,48749,3555,4392,3006,6618,9458,105013,12509,11240,12983,0,69266,24066,0,6112,13727,22954,23804,3754,66242,6700,0,0,0,5735,0,0,0,73300,0,0,4526,0,18256,26357,0,0,0,5249,0,26030,0,0,89625,8722,0,12094,0,32980,44517,205371,15164,9586,2713,52247,0,133229,33091,36451,62725,0,86939,6085,0,0,43307,0,5684,0,8919,0,0,0,0,0,0,0,0,0,0,0,0,0,6406,0,0
0,399044,0,0,0,13623,0,0,0,0,0,0,0,0,0,0,0,0,8332,0,27392,0,0,0,0,0,0,0,0,0,0,0,30234,0,0,0,0,0,0,0,0,18131,0,91919,31012,0,0,30967,40141,0,1752,11707,10331,17615,0,62330,0,0,3145,0,162770,0,27137,15019,10758,6282,0,48234,44233,2809,8042,59996,1607,0,18001,33187,56722,0,0,22378,3078,15129,0,6067,1720,1078,8130,4173,22482,5110,6199,2729,5647,0,19217,221757,43880,39921,74736,0,71953,0,190193,123678,23319,2908,11925,0,2148,27369,40550,8015,13797,0,1010,0,38970,10689,49101,3016,4665,2829,6380,7961,108173,13229,9647,15806,0,70663,28591,0,6793,16416,24340,19177,3408,66324,7244,0,0,0,5815,0,0,0,70334,0,0,4502,0,17582,24831,0,0,0,5174,0,28043,0,0,88979,11014,0,15894,0,34167,48369,210461,17982,10572,2244,61209,0,125854,26491,25534,64976,0,75586,6776,0,0,38523,0,5149,0,8811,0,0,0,0,0,0,0,0,0,0,0,0,0,8097,0,0
0,375573,0,0,0,13748,0,0,0,0,0,0,0,0,0,0,0,0,9014,0,23279,0,0,0,0,0,0,0,0,0,0,0,24758,0,0,0,0,0,0,0,0,24603,0,101085,30674,0,0,21055,34508,0,1348,9738,11207,10628,0,64047,0,0,5088,0,117221,0,25602,16237,10550,5049,0,44354,43074,2399,10457,60785,1492,0,20522,33223,57553,0,0,23260,4327,14924,0,6401,4193,1478,7662,3992,20582,10253,5686,3979,5687,0,26792,196933,56486,37910,87507,0,54185,0,200371,133996,33163,2745,10139,0,2441,26384,36623,8549,14727,0,1475,0,42838,10456,48194,3018,4463,2564,6568,6756,105380,13986,7504,16122,0,70647,36707,0,7046,17297,24509,13851,3257,62690,8215,0,0,0,5793,0,0,0,67189,0,0,4194,0,15016,28692,0,0,0,6576,0,28080,0,0,70458,13261,0,17942,0,35890,49191,216629,20029,11460,1849,72617,0,110578,6722,18192,63057,0,58644,7757,0,0,32900,0,5266,0,9995,0,0,0,0,0,0,0,0,0,0,0,0,0,10642,0,0
0,362689,0,0,0,15308,0,0,0,0,0,0,0,0,0,0,0,0,10001,0,21128,0,0,0,0,0,0,0,0,0,0,0,21344,0,0,0,0,0,0,0,0,30021,0,107916,31848,0,0,13053,31341,0,1387,8813,10361,7423,0,67906,0,0,8634,0,101325,0,24792,17133,10202,3505,0,43568,41542,2627,11837,63707,1493,0,23096,32819,60329,0,0,23712,6160,16551,0,7128,5792,1338,6820,3888,21136,16550,5380,4685,5553,0,29138,181394,63186,35502,96847,0,46017,0,205624,143943,35476,2899,9877,0,2841,25066,33664,9653,14759,0,1178,0,45886,10923,49557,2364,5273,2431,7972,3493,104942,14201,7271,24566,0,72992,41395,3125,7336,18861,26212,9503,3086,60764,10972,0,0,0,5212,0,0,0,60507,0,0,6119,0,13668,31884,0,0,0,6876,0,27776,0,0,63975,15038,0,19894,0,36286,51299,219982,20635,12346,1674,83998,0,105799,6510,9630,63146,0,50265,8748,0,0,26088,0,5494,0,10569,0,0,0,0,0,0,0,0,0,0,0,0,0,11981,0,0
0,204443,0,0,0,17894,0,0,0,0,0,0,0,0,0,0,0,0,9791,0,17399,0,0,0,0,0,0,0,0,0,0,0,19418,0,0,0,0,0,0,0,0,43008,0,124306,28425,0,0,4233,19181,0,2268,5695,7907,696,0,79516,0,0,6228,0,62491,0,22631,22892,6603,998,0,36378,37405,2698,12036,61730,1332,0,31238,21449,67057,0,0,23734,10697,17438,0,10129,9124,1098,4923,5364,17275,42219,5153,8303,5702,0,33054,128213,62775,58367,114209,0,0,0,202757,182752,76660,3064,3200,0,5027,15093,25575,4634,15359,0,1737,0,54857,15111,48904,2100,5532,3055,13356,3481,97437,18057,5078,58566,0,71460,62957,8380,6421,19928,25291,1804,3053,54703,20216,0,0,0,5576,0,0,0,34998,0,0,32414,0,9019,29620,0,0,0,7578,0,29145,0,0,47193,18294,0,21907,0,28823,52414,225573,19457,13967,2725,106713,0,88419,5566,8623,47839,0,36258,9167,0,0,7396,0,8451,0,11665,0,0,0,0,0,0,0,0,0,0,0,0,0,14366,0,0
0,172611,0,0,0,17048,0,0,0,0,0,0,0,0,0,0,0,0,8045,0,14972,0,0,0,0,0,0,0,0,0,0,0,13504,0,0,0,0,0,0,0,0,48214,0,126873,24436,0,0,5811,14427,0,2769,4444,6220,800,0,78875,0,0,7827,0,42337,0,20505,23481,4416,1020,0,32947,33328,2847,12895,55593,1682,0,37511,14974,68618,0,0,22829,13770,16025,0,10201,9725,3980,5827,5125,15798,59464,4769,10236,5707,0,32745,95249,55966,67950,128809,0,0,0,194394,179080,106166,10281,1895,0,5655,11182,18768,3438,15616,0,2266,0,56404,16994,47856,1906,3508,3728,18969,3767,80452,20790,3655,65908,0,64924,64717,15055,5233,18209,21258,1962,3027,52399,22599,0,0,0,5083,0,0,0,23084,0,0,41614,0,7734,26837,0,0,0,8187,0,29504,0,0,49457,16752,0,21200,0,26848,51907,203001,18388,15026,1982,116540,0,80418,4491,9195,41034,0,28461,9243,0,0,6606,0,9873,0,11662,0,0,0,0,0,0,0,0,0,0,0,0,0,15693,0,0
0,151441,0,0,0,17396,0,0,0,0,0,0,0,0,0,0,0,0,6368,0,13846,0,0,0,0,0,0,0,0,0,0,0,10127,0,0,0,0,0,0,0,0,50590,0,129346,24528,0,0,6184,11503,0,3613,3941,5679,1167,0,82898,0,0,10862,0,13574,0,17683,24194,3262,929,0,30727,31017,3099,11902,892539,1659,0,41528,10113,68782,0,0,21928,15901,14478,0,10783,10262,5216,9604,4824,14077,86347,5017,12340,6201,0,36810,58310,36150,76406,138650,0,0,0,198962,185862,125014,20445,1740,0,6476,9184,13516,3171,14941,0,2053,0,59409,17163,46315,1975,2843,4536,20517,4202,72611,22997,3530,73421,0,66024,67931,21735,4212,16979,18718,2473,2819,48367,25237,0,0,0,5553,0,0,0,16304,0,0,45383,0,7057,26293,0,0,0,8108,0,29323,0,0,58284,17628,0,22651,0,25341,51910,195829,20013,14542,2161,127929,0,75590,3573,9006,37319,0,23791,8439,0,0,5521,0,9720,0,12704,0,0,0,0,0,0,0,0,0,0,0,0,0,16711,0,0
0,95311,0,0,0,18399,0,0,0,0,0,0,0,0,0,0,0,0,3910,0,12557,0,0,0,0,0,0,0,0,0,0,0,6762,0,0,0,0,0,0,0,0,53695,0,129453,22226,0,0,6977,8427,0,3672,3244,4784,4305,0,88315,0,0,15342,0,0,0,13127,21349,2717,762,0,28793,28167,3171,11533,50158,2440,0,52460,5975,68115,0,0,18572,19210,13017,0,11036,9809,10275,6267,5278,11269,106665,4559,17256,7425,0,34274,26043,0,82512,151456,0,0,0,197268,184428,146894,38585,2278,0,8045,3270,4613,3119,15280,0,8301,0,63942,17986,43988,1819,2694,7444,24697,5227,53575,30246,5369,82354,0,61587,69456,32775,3288,16850,14744,2274,2642,42296,31149,0,0,0,6034,0,0,0,3269,0,0,52981,0,7042,21323,0,0,0,7967,0,30242,0,0,77046,16869,0,21740,0,24205,50291,163055,20652,13663,1860,152016,0,70008,4054,8228,28464,0,16165,5956,0,0,4988,0,7577,0,14213,0,0,0,0,0,0,0,0,0,0,0,0,0,16997,0,0
0,56488,0,0,0,23386,0,0,0,0,0,0,0,0,0,0,0,0,2197,0,12463,0,0,0,0,0,0,0,0,0,0,0,3486,0,0,0,0,0,0,0,0,51604,0,117731,17625,0,0,6685,3827,0,3463,2815,4520,8897,0,95060,0,0,22249,0,0,0,7044,23911,2866,570,0,20637,21091,2565,8893,43757,3569,0,67260,1745,59964,0,0,12202,21898,12341,0,11550,7693,12981,8111,3960,12680,102867,3820,40481,8532,0,28669,0,0,87959,154887,0,0,0,183887,159673,160646,61351,2448,0,10090,1509,1280,3817,14471,0,11329,0,68315,17391,38852,2357,3350,12184,30183,5603,48217,40375,2945,85370,0,49023,68309,45021,2504,14968,11346,1280,2716,29684,26574,0,0,0,14465,0,0,0,0,0,0,56321,0,8332,18606,0,0,0,6463,0,29458,0,0,98093,12016,0,19113,0,22685,53418,134889,22369,14282,3236,166061,0,66591,2711,6567,20021,0,18090,3035,0,0,5233,0,4946,0,14506,0,0,0,0,0,0,0,0,0,0,0,0,0,16263,0,0
0,37273,0,0,0,23706,0,0,0,0,0,0,0,0,0,0,0,0,2138,0,13423,0,0,0,0,0,0,0,0,0,0,0,2798,0,0,0,0,0,0,0,0,45003,0,113463,14734,0,0,7275,3029,0,2789,3346,4516,7945,0,97926,0,0,25791,0,0,0,4560,22595,3281,421,0,16321,16181,1996,8662,38293,5083,0,77406,1905,54286,0,0,19022,19328,9912,0,10690,7403,12676,10726,4070,13074,92126,3941,45482,10738,0,25334,0,0,83553,151832,0,0,0,155767,142367,152578,74740,3241,0,10156,1469,1130,4768,13167,0,12032,0,68353,15987,36876,3201,4905,14701,28415,4321,44354,45954,2592,84217,0,42110,62770,51144,2439,15357,11454,1624,2957,20471,23221,0,0,0,22593,0,0,0,0,0,0,54705,0,9583,15483,0,0,0,6321,0,28772,0,0,113219,9038,0,20162,0,22664,56035,99889,26409,14436,4526,165819,0,65223,2332,5474,21530,0,18103,2195,0,0,5860,0,4259,0,14759,0,0,0,0,0,0,0,0,0,0,0,0,0,15072,0,0
0,29833,0,0,0,22019,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,13486,0,0,0,0,0,0,0,0,0,0,0,3118,0,0,0,0,0,0,0,0,37148,0,117974,12931,0,0,7737,2409,0,2340,4243,4895,6680,0,108571,0,0,30372,0,0,0,4682,21843,3986,613,0,16247,13853,1821,8043,38145,6241,0,80970,2009,49784,0,0,22629,17596,9268,0,10247,6793,12314,12133,3748,14818,89972,4427,52029,12606,0,16156,0,0,87522,158471,0,0,0,159199,131833,159632,82879,5019,0,10915,1598,958,6596,13329,0,12778,0,70263,16199,37027,3079,7364,18474,27085,3867,42905,48702,2033,90488,0,40656,61839,57739,2138,17124,11059,1437,3294,14612,17054,0,0,0,23886,0,0,0,0,0,0,50265,0,10908,15660,0,0,0,6001,0,26669,0,0,126660,6853,0,24818,0,20924,61967,67534,32561,15830,4837,173781,0,67996,1882,4735,22837,0,19143,2227,0,0,5835,0,3904,0,16542,0,0,0,0,0,0,0,0,0,0,0,0,0,16523,0,0
0,8988,0,0,0,18895,0,0,0,0,0,0,0,0,0,0,0,0,1456,0,13198,0,0,0,0,0,0,0,0,0,0,0,3007,0,0,0,0,0,0,0,0,12037,0,105025,2092,0,0,7378,1891,0,5451,6348,5700,3994,0,123272,0,0,36517,0,0,0,5098,23103,5277,588,0,11396,6743,1726,7575,39706,8234,0,86424,2729,41622,0,0,20007,16874,7578,0,8901,4091,10757,19899,5259,30431,78281,5128,45080,30620,0,0,0,0,76093,148788,0,0,0,213331,81760,157734,92983,5933,0,10221,1035,1152,6476,11104,0,11623,0,69259,27277,32560,2734,14358,23649,25276,4049,42712,49776,1768,95994,0,35364,53887,79165,2396,18800,14177,1333,3593,4451,6483,0,0,0,26123,0,0,0,0,0,0,25176,0,17152,11016,0,0,0,5119,0,24070,0,0,142432,3786,0,25877,0,17591,63913,12099,32965,13926,4673,183176,0,44756,1563,3317,16335,0,18682,2175,0,0,4970,0,2813,0,19544,0,0,0,0,0,0,0,0,0,0,0,0,0,19188,0,0
0,8640,0,0,0,17805,0,0,0,0,0,0,0,0,0,0,0,0,1573,0,12815,0,0,0,0,0,0,0,0,0,0,0,2981,0,0,0,0,0,0,0,0,10996,0,99053,1769,0,0,6849,1556,0,12624,6902,5552,1998,0,122910,0,0,34580,0,0,0,6346,23353,5849,713,0,5205,4584,1589,8328,41785,8864,0,89210,3468,36175,0,0,19110,18008,7769,0,7005,2351,8746,22033,7083,45944,68541,6939,41354,35356,0,0,0,0,66514,144414,0,0,0,222091,46059,142881,90008,7002,0,9508,1527,1656,4883,9967,0,10555,0,68511,43014,31108,2448,17671,26463,23653,4302,39916,46829,1990,98394,0,35644,46511,85548,2898,19773,18203,1240,4201,2993,0,0,0,0,23532,0,0,0,0,0,0,17080,0,20287,10203,0,0,0,4473,0,22260,0,0,148462,2103,0,26871,0,13547,69314,0,33800,14081,3933,184732,0,24611,2008,3084,13186,0,17927,2540,0,0,4425,0,3177,0,16879,0,0,0,0,0,0,0,0,0,0,0,0,0,18621,0,0
0,9207,0,0,0,20096,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,11921,0,0,0,0,0,0,0,0,0,0,0,3223,0,0,0,0,0,0,0,0,9885,0,97779,1884,0,0,7341,1517,0,14659,7803,5896,1451,0,127140,0,0,35704,0,0,0,5794,24559,5977,775,0,5693,3643,1385,8225,21335,9469,0,95957,4442,35187,0,0,18921,17607,8113,0,6110,2590,7046,24494,8649,48096,66061,8126,40652,37979,0,0,0,0,61587,140805,0,0,0,221765,34825,141307,92003,16918,0,8901,2021,2192,4067,9440,0,9299,0,70439,51615,32055,1824,19127,28652,22436,4630,40039,46587,1828,101226,0,39229,43220,89989,2823,21367,20393,1012,4869,2865,0,0,0,0,23201,0,0,0,0,0,0,12762,0,20103,9279,0,0,0,4129,0,20865,0,0,156886,1318,0,27282,0,11996,75611,0,36949,13454,3487,192554,0,20081,2505,3516,10748,0,17827,2805,0,0,4369,0,3462,0,15223,0,0,0,0,0,0,0,0,0,0,0,0,0,20113,0,0
0,9934,0,0,0,19694,0,0,0,0,0,0,0,0,0,0,0,0,1560,0,11786,0,0,0,0,0,0,0,0,0,0,0,2794,0,0,0,0,0,0,0,0,9250,0,93625,1797,0,0,7668,1282,0,17009,8653,4791,1036,0,124767,0,0,35348,0,0,0,6242,22829,7359,1080,0,5994,2949,1304,8101,40661,9859,0,97175,6142,31425,0,0,15320,17925,9009,0,4582,2681,4690,26509,11527,44632,55756,12271,26660,38543,0,0,0,0,51886,129680,0,0,0,199362,19489,125534,87271,24873,0,8592,2015,2561,4003,8766,0,7760,0,69586,67119,28577,1464,20193,30504,20019,4888,35540,45696,1730,93361,0,42546,38024,88754,3159,20837,25036,1338,6064,2707,0,0,0,0,22376,0,0,0,0,0,0,10037,0,20008,7007,0,0,0,3564,0,19543,0,0,158605,973,0,28788,0,9911,83338,0,0,13803,2555,191343,0,18231,3418,3268,7528,0,17052,3050,0,0,4493,0,3991,0,12795,0,0,0,0,0,0,0,0,0,0,0,0,0,20237,0,0
0,9368,0,0,0,22884,0,0,0,0,0,0,0,0,0,0,0,0,1132,0,12088,0,0,0,0,0,0,0,0,0,0,0,3172,0,0,0,0,0,0,0,0,9341,0,91895,1907,0,0,7821,1327,0,18498,9659,4045,1077,0,127391,0,0,31900,0,0,0,6556,22696,8009,1339,0,6646,2415,1200,7763,41080,9498,0,101706,6975,30430,0,0,12462,18436,9300,0,3752,3153,3544,29963,15094,45591,50559,13090,21222,40936,0,0,0,0,43901,124633,0,0,17024,172055,10420,119947,86928,28004,0,8787,1998,2389,3309,8427,0,6340,0,70826,74090,28827,983,21376,31309,17906,4977,33306,45201,3224,92126,0,42791,36075,88414,3251,21395,25256,1246,6378,2648,0,0,0,0,21222,0,0,0,0,0,0,8184,0,19608,6900,0,0,0,3573,0,18255,0,0,165898,747,0,28250,0,9484,88690,0,0,13158,1865,199512,0,19318,4752,2800,5846,0,16417,2986,0,0,4008,0,5093,0,10387,0,0,0,0,0,0,0,0,0,0,0,0,0,20167,0,0
0,8219,0,0,0,28405,0,0,0,0,0,0,0,0,0,0,0,0,1195,0,11945,0,0,0,0,0,0,0,0,0,0,0,6345,0,0,0,0,0,0,0,0,8054,0,85075,2204,0,0,7732,1325,0,18568,10109,3420,979,0,128544,0,0,24282,0,0,0,18698,20769,8937,2042,0,7582,2876,963,5261,53659,10443,0,108398,10316,26156,0,0,7820,12675,12687,0,2817,7817,1363,44847,23695,48240,30510,26632,10396,38977,0,0,0,0,24086,108902,0,0,11056,155091,0,91852,76621,36857,0,9053,1915,2378,3208,7935,0,5013,0,69107,79687,29397,884,22389,34264,13187,6842,28893,40501,9418,86515,0,27128,41563,88750,3530,20625,24804,1185,10205,2435,0,0,0,0,15129,0,0,0,0,0,0,6705,0,18657,5247,0,0,0,3288,0,14779,0,0,170954,606,0,24089,0,9384,95193,0,0,14930,1873,183124,0,19731,6837,2870,3792,0,14772,3556,0,0,4372,0,11438,0,7357,0,0,0,0,0,0,0,0,0,0,0,0,0,17698,0,0
0,5786,0,0,0,54098,0,0,0,0,0,0,0,0,0,0,0,0,2038,0,10654,0,0,0,0,0,0,0,0,0,0,0,6653,0,0,0,0,0,0,0,0,5656,0,78630,2570,0,0,7025,1304,0,13867,9291,2375,959,0,120381,0,0,15399,0,0,0,25614,19880,7485,3445,0,7662,5425,842,5444,37141,10037,0,110487,10354,21188,0,0,5661,7464,17351,0,2324,15761,1016,49389,29240,53185,26528,40812,0,31418,0,0,0,0,11006,89155,0,0,4107,139361,0,72449,58737,40567,0,13477,1247,3025,2013,7983,0,13908,0,59454,77753,29704,1149,20836,36595,11547,8665,25051,33139,17188,63688,0,13922,40038,80298,4488,17942,21048,1119,14186,2369,0,0,0,0,8537,0,0,0,0,0,0,5591,0,16415,4123,0,0,0,4209,0,11327,0,0,173879,766,0,16750,0,8325,92494,0,0,14542,1344,154144,0,20749,11082,2750,2529,0,13290,4080,0,0,4729,0,16810,0,4996,0,0,0,0,0,0,0,0,0,0,0,0,0,16213,0,0
0,4931,0,0,0,75484,0,0,0,0,0,0,0,0,0,0,0,0,3696,0,11184,0,0,0,0,0,0,0,0,0,0,0,11188,0,0,0,0,0,0,0,0,4197,0,73469,3107,0,0,6584,1272,0,8283,9303,1822,1151,0,117498,0,0,0,0,0,0,28347,20411,6531,4383,0,7940,7764,897,6156,51239,10816,0,111512,9416,17453,0,0,5245,6471,21203,0,2200,21393,814,47299,29860,53418,21801,50197,0,26547,0,0,0,0,0,69475,0,0,4500,121420,0,31745,44373,25748,0,13862,0,5051,2340,7851,0,22277,0,51583,75016,26992,4429,19353,36473,12788,10606,22554,31735,25833,40764,0,10725,37579,74725,4888,15802,19487,2119,15614,2319,0,0,0,0,4389,0,0,0,0,0,0,5476,0,13482,3886,0,0,0,4982,0,6809,0,0,179159,1063,0,13724,0,8115,87992,0,0,15083,1640,87770,0,19731,16391,2839,2422,0,13058,4888,0,0,5076,0,19128,0,4462,0,0,0,0,0,0,0,0,0,0,0,0,0,13852,0,0
0,5227,0,0,0,99739,0,0,0,0,0,0,0,0,0,0,0,0,8011,0,10579,0,0,0,0,0,0,0,0,0,0,0,12342,0,0,0,0,0,0,0,0,2793,0,32089,3238,0,0,6615,1144,0,3095,8388,1396,2293,0,106385,0,0,0,0,0,0,28636,21205,4784,4534,0,7971,9399,794,7014,57344,10061,0,102528,11749,14955,0,0,4456,5788,22568,0,2127,26403,854,52619,34436,70500,4810,58682,0,0,0,0,0,0,0,48636,0,0,5774,83615,0,17254,13994,23127,0,12752,1485,8113,3375,6183,0,25975,0,40779,70869,21202,13499,15546,34216,15877,12806,21719,28863,35196,9734,0,9637,30170,66020,4979,13312,16131,6702,13301,2430,0,0,0,0,0,0,0,0,0,0,0,5451,0,12602,4756,0,0,0,5881,0,4884,0,0,147396,1777,0,6711,0,8257,79373,0,0,10705,975,16899,0,18416,17166,3194,1781,0,12007,6872,0,0,4287,0,22407,0,4060,0,0,0,0,0,0,0,0,0,0,0,0,0,9097,0,0
0,8907,0,0,0,102759,0,0,0,0,0,0,0,0,0,0,0,0,13104,0,11524,0,0,0,0,0,0,0,0,0,0,0,9880,0,0,0,0,0,0,0,0,2250,0,0,2211,0,0,8234,1309,0,899,6239,1561,4110,0,93284,0,0,0,0,0,0,24561,19416,3723,4538,0,7941,9869,632,7590,74333,12085,0,96097,2715,12660,0,0,4344,5901,21990,0,2302,25626,623,54883,40462,83300,2390,61078,0,0,0,0,0,0,0,20632,0,0,6884,42206,0,0,5896,4446,0,14618,4371,11396,6317,5553,0,27390,0,30766,63399,19355,19339,13711,29128,20030,15049,19906,27851,44534,3058,0,5281,16870,58484,5085,12168,11612,11176,14952,2549,0,0,0,0,0,0,0,0,0,0,0,5264,0,11571,4878,0,0,0,0,0,3982,0,0,126487,2641,0,2178,0,0,64701,0,0,7877,760,0,0,9446,17500,3659,1484,0,10152,10013,0,0,4052,0,23020,0,4492,0,0,0,0,0,0,0,0,0,0,0,0,0,6714,0,0
