RMFR,RMFL,BWM_VL02,BWM_DR06,BWM_DL03,BWM_VL01,BWM_VL07,AVFR,ADAR,RMDVR,OLQVL,URBR,URXR,CEPDR,RMEV,RICR,RMEL,OLLL,IL1DR,URXL,OLLR,RMER,RIGL,ADEL,AUAR,PVPR,DVA,AVAR,RMDR,FLPR,RMDVL,BAGR,AIYR,SAADR,BAGL,RIPL,RMGL,AIBR,SAAVR,ASHR,BDUR,IL1VR,SIBVL,RMHL,RIMR,RIBR,BWM_DR02,OLQVR,CEPDL,URAVR,BWM_DL07,BWM_DL05,IL2DL,IL1DL,BWM_DL01,RMGR,IL2R,URYDR,ALNL,PVR,URADR,IL2DR,OLQDR,AVDR,URYVR,ALNR,ADER,SDQL,RIAR,IL1R,AVEL,BWM_VL04,BWM_VL08,RIVL,BWM_VR04,BWM_VR02,ADLR,BWM_VL06,ALA,CEPVL,BWM_VL03,IL1VL,AVER,AIZL,RIVR,AVL,CEPVR,BWM_VR05,RMDDR,SAADL,BWM_VR03,BWM_VR01,BWM_VR07,BWM_VR08,BWM_VR06,ALMR,ALML,RMDDL,AVJL,AWBR,ADAL,BWM_VL05,ASIR,SMDDL,RMHR,SIBDR,BDUL,AVDL,SMBDR,AFDL,PVCR,AVHL,SIAVR,SDQR,AIBL,SMDDR,SMBVR,PVT,SIADR,DVC,SIBVR,ASJR,PVQR,ASGR,ASER,RIFR,AWCR,AFDR,FLPL,RIH,AVBR,AWAR,AIMR,AVM,SMBDL,PVCL,AIZR,AIAR,AINL,AINR,AIYL,AVJR,ASHL,AUAL,AWBL,PVPL,PVQL,ASJL,ASGL,ASEL,AWAL,SIBDL,AIML,ASKL,AIAL,SMBVL,SIADL,SMDVR,RIML,ADFL,BWM_DL08,OLQDL,URYDL,BWM_DL06,URYVL,URBL,BWM_DL04,AWCL,RMDL,AQR,URADL,BWM_DL02,RMED,BWM_DR04,BWM_DR08,RICL,RIS,BWM_DR01,BWM_DR07,BWM_DR03,BWM_DR05,RIGR,IL2VL,IL2VR,RIPR,IL2L,IL1L,URAVL,SAAVL,ADFR,AVAL,RID,AVHR,AVKR,AVKL,SIAVL,RIBL,ADLL,RIR,AVBL,ASKR,RIAL,SMDVL,RIFL,ASIL,AVFL,Muscles,Other,excgl,VB1,SABD,VA3,VA2,DB1,VA1,VB2,Neurons,CANL,CANR
0,103,0,0,0,0,0,280,1781,0,0,0,0,0,1696,3558,0,0,0,0,0,0,2562,17488,0,1507,5267,3161,0,934,0,0,943,0,0,0,750,0,4446,7272,4799,0,99271,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,2840,0,0,0,3948,0,0,11024,0,0,0,1923,0,0,0,0,0,0,0,0,0,0,0,1952,7430,0,1648,0,0,0,2664,0,0,0,0,0,0,0,0,4826,0,2279,0,0,364,0,0,770,5036,8215,0,3724,3013,18875,4036,0,0,2895,16579,0,1293,1735,0,388,2835,0,1289,0,0,926,0,13070,3163,6257,15397,6113,2107,3277,2148,0,0,3716,8646,13657,4943,4068,1953,821,1801,5741,2524,1397,0,5578,1961,1517,5096,2391,1948,5376,1047,0,0,0,0,0,0,0,2839,0,9475,0,0,0,0,0,1553,47382,0,0,0,0,4662,0,0,0,0,0,0,0,0,2238,2289,4587,5176,4534,2420,6530,0,0,6076,0,0,12100,1807,964,417,0,0,19056,7429,5180,715,2089,333,2992,7510,0,0,0
0,649,0,0,0,0,0,301,2013,0,0,0,0,0,1468,3226,0,0,0,0,0,0,2704,17241,0,1538,5377,3307,0,1031,0,0,1024,0,0,0,752,0,1982,6722,4722,0,259036,0,0,0,0,0,0,0,0,0,0,0,0,793,0,0,0,3204,0,0,0,4449,0,0,10606,0,0,0,2318,0,0,0,0,0,0,0,0,0,0,0,2943,7248,0,1807,0,0,0,2343,0,0,0,0,0,0,0,0,4126,0,2855,0,0,14,0,0,383,5345,8001,0,3058,3173,19094,4180,0,0,2690,17730,0,1572,2157,0,430,3663,0,1233,0,0,1022,0,11880,2997,6337,16496,6118,2110,3561,2338,0,0,3283,8175,13414,6311,4414,996,837,1549,5602,2103,1430,0,5830,2452,1472,6325,2665,2187,4985,1494,0,0,0,0,0,0,0,3066,0,9073,0,0,0,0,0,1520,45072,0,0,0,0,4339,0,0,0,0,0,0,0,0,2192,2067,5094,5218,5173,2440,5178,0,0,5461,0,0,11129,1417,1141,405,0,0,19071,7504,5002,927,1871,370,4648,7600,0,0,0
0,236,0,0,0,0,0,288,2873,0,0,0,0,0,1318,2705,0,0,0,0,0,0,2843,16385,0,1403,5465,3244,0,916,0,0,982,0,0,0,946,0,0,6148,4815,0,260790,0,0,0,0,0,0,0,0,0,0,0,0,827,0,0,0,3147,0,0,0,4787,0,0,9762,0,0,0,2902,0,0,0,0,0,0,0,0,0,0,0,3739,7134,0,1862,0,0,0,2329,0,0,0,0,0,0,0,0,3669,0,3567,0,0,289,0,0,225,5051,7666,0,2522,3237,19584,4162,0,0,2475,17419,0,1929,2272,0,443,4916,0,1115,0,0,1212,2911,9809,2687,6884,17285,7016,2596,4244,2370,0,0,2931,7595,14044,7531,4470,454,834,1259,5481,2029,1455,0,5320,0,1696,6767,2334,1822,4698,2313,0,0,0,0,0,0,0,0,0,7898,0,0,0,0,0,1622,42469,0,0,0,0,4309,0,0,0,0,0,0,0,0,2570,1889,5383,5351,5810,1893,3702,0,0,4668,0,0,9886,1401,1298,497,0,0,18709,7689,4994,1146,1828,352,5659,7736,0,0,0
82,0,0,0,0,0,0,291,3796,0,0,0,0,0,1282,2515,0,0,0,0,0,0,2982,16165,0,1366,5408,3272,0,833,0,0,1065,0,0,0,785,0,0,4769,4319,0,255230,0,0,0,0,0,0,0,0,0,0,0,0,868,0,0,0,3344,0,0,0,4957,0,0,9350,0,0,0,2955,0,0,0,0,0,0,0,0,0,0,0,4450,7166,0,1921,0,0,0,2249,0,0,0,0,0,0,0,0,3426,0,4154,0,0,287,0,0,218,4275,7053,0,2132,3003,20727,3877,0,0,1860,17015,0,2700,2180,0,490,5617,0,1088,0,0,2213,0,7991,2968,7322,18481,7452,2833,4824,2611,0,0,2459,7282,14053,8221,4328,266,811,1051,5279,2001,1359,0,5409,0,1550,7596,2234,2184,4529,3070,0,0,0,0,0,0,0,0,0,7509,0,0,0,0,0,1827,41470,0,0,0,0,4034,0,0,0,0,0,0,0,0,2679,1701,5528,5276,6422,1956,3036,0,0,3881,0,0,8531,1183,1344,803,0,0,18483,7907,4845,1394,1743,342,6699,7583,0,0,0
662,89,0,0,0,0,0,274,5038,0,0,0,0,0,1068,2591,0,0,0,0,0,0,3052,15550,0,1472,5399,3173,0,935,0,0,1055,0,0,0,654,0,0,3516,4136,0,262046,0,0,0,0,0,0,0,0,0,0,0,0,904,0,0,0,3679,0,0,0,5209,0,0,9398,0,0,0,3269,0,0,0,0,0,0,0,0,0,0,0,4879,6434,0,1885,0,0,0,2547,0,0,0,0,0,0,0,0,3406,0,4543,0,0,1063,0,0,217,3342,5597,0,1593,3050,20810,4028,0,0,1830,17290,0,3481,2185,0,583,4462,0,1082,0,0,3458,0,4036,0,7535,17947,8085,3015,3980,2659,0,0,2601,6730,14573,8975,4576,168,749,628,5514,1816,1348,0,5264,0,1671,8232,2286,2722,4444,3650,0,0,0,0,0,0,0,0,0,6777,0,0,0,0,0,2294,39473,0,0,0,0,3960,0,0,0,0,0,0,0,0,3123,1690,5745,5341,7435,1959,2698,0,0,3167,0,0,8309,1060,1596,1320,0,0,18143,8748,3704,1511,1737,354,7070,7061,0,0,0
0,153,0,0,0,0,0,307,5818,0,0,0,0,0,940,2225,0,0,0,0,0,0,3346,14708,0,1540,5598,3034,0,740,0,0,1072,0,0,0,751,0,0,3115,3948,0,266046,0,0,0,0,0,0,0,0,0,0,0,0,926,0,0,0,3530,0,0,0,5076,0,0,8891,0,0,0,3801,0,0,0,0,0,0,0,0,0,0,0,4970,5696,0,1868,0,0,0,2662,0,0,0,0,0,0,0,0,3247,0,4848,0,0,0,0,0,183,2927,4771,0,1233,2777,19767,4577,0,0,1836,15566,0,3932,1803,0,706,4946,0,1085,0,0,4599,0,3449,0,7715,17245,8368,3231,3912,2612,0,0,2612,5703,14195,9262,4187,125,706,953,5137,1605,1302,0,4982,0,1953,8121,2152,3752,4407,3919,0,0,0,0,0,0,0,0,0,5755,0,0,0,0,0,2688,39630,0,0,0,0,3817,0,0,0,0,0,0,0,0,3301,1453,5956,5756,8141,1834,2423,0,0,2518,0,0,6640,1040,1524,1884,0,0,18085,8733,3480,1648,1320,530,7194,7202,0,0,0
0,121,0,0,0,0,0,382,6667,0,0,0,0,0,862,2400,0,0,0,0,0,0,3492,14287,0,1521,5893,2943,0,770,0,0,1071,0,0,0,778,0,0,2267,3422,0,265791,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,3674,0,0,0,4799,0,0,8628,0,0,0,4046,0,0,0,0,0,0,0,0,0,0,0,5150,5366,0,1823,0,0,0,2688,0,0,0,0,0,0,0,0,2986,0,5297,0,0,84,0,0,200,2351,4068,0,686,2488,19908,4371,0,0,1889,15221,0,4251,1514,0,783,5266,0,964,0,0,4822,0,3279,0,7555,19799,8467,3471,3760,2932,0,0,2566,5745,13859,9408,3871,146,643,1055,4365,1693,1068,0,4701,0,2096,8455,1940,4533,4472,4429,0,0,0,0,0,0,0,0,0,5239,0,0,0,0,0,3252,37663,0,0,0,0,3732,0,0,0,0,0,0,0,0,3753,1704,5990,5536,8704,2033,2253,0,0,1990,0,0,5407,975,1667,2699,0,0,17857,9179,3178,1736,1177,565,7013,7021,0,0,0
0,119,0,0,0,0,0,457,7043,0,0,0,0,0,776,2548,0,0,0,0,0,0,3852,13798,0,1541,5601,2646,0,936,0,0,1175,0,0,0,808,0,0,2401,2776,0,266857,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,3769,0,0,0,4550,0,0,8120,0,0,0,4292,0,0,0,0,0,0,0,0,0,0,0,5185,5191,0,1660,0,0,0,2753,0,0,0,0,0,0,0,0,2962,0,5471,0,0,18,0,0,194,1920,3845,0,469,2273,18138,4532,0,0,2220,14783,0,4439,1384,0,954,5864,0,827,0,0,5154,0,2939,0,7791,18952,8069,3710,3828,2890,0,0,2755,4879,12787,9537,3512,143,608,1281,4283,1502,1012,0,4638,0,2508,8322,1913,5368,4445,4810,0,0,0,0,0,0,0,0,0,4522,0,0,0,0,0,3967,34666,0,0,0,0,3590,0,0,0,0,0,0,0,0,4075,1784,6279,5642,9579,2381,2250,0,0,1674,0,0,5606,896,2041,3472,0,0,18227,8612,3288,1727,1080,914,5539,6659,0,0,0
0,40,0,0,0,0,0,746,7488,0,0,0,0,0,691,2109,0,0,0,0,0,0,4242,13895,0,1569,5519,2572,0,1141,0,0,1091,0,0,0,844,0,0,2317,2221,0,271421,0,0,0,0,0,0,0,0,0,0,0,0,1030,0,0,0,3776,0,0,0,4319,0,0,7861,0,0,0,4642,0,0,0,0,0,0,0,0,0,0,0,5343,4393,0,1525,0,0,0,3144,0,0,0,0,0,0,0,0,3468,0,5534,0,0,539,0,0,228,1407,3448,0,397,1596,16444,4855,0,0,2257,14006,0,4785,1485,0,1015,6017,0,904,0,0,5792,0,2994,0,7714,19967,8120,3860,3997,3459,0,0,2847,4877,12014,9809,3296,150,565,1601,3902,1556,1012,0,4380,0,2609,8445,1710,7545,4502,4946,0,0,0,0,0,0,0,0,0,4268,0,0,0,0,0,5474,31964,0,0,0,0,3581,0,0,0,0,0,0,0,0,4522,1757,6430,5681,10112,2975,2233,0,0,1414,0,0,5835,958,2170,4312,0,0,18320,8591,3257,1723,886,1281,5482,6646,0,0,0
0,63,0,0,0,0,0,1074,7209,0,0,0,0,0,748,1829,0,0,0,0,0,0,4427,12262,0,1489,5509,2289,0,1508,0,0,996,0,0,0,1183,0,0,2562,1399,0,276952,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,3249,0,0,0,3700,0,0,7774,0,0,0,4806,0,0,0,0,0,0,0,0,0,0,0,5133,4017,0,1345,0,0,0,3331,0,0,0,0,0,0,0,0,3231,0,5156,0,0,0,0,0,269,1084,3147,0,1603,620,15864,4823,0,0,2185,14937,0,4857,1502,0,1216,6051,0,890,0,0,5985,0,2972,0,7210,18420,7106,4026,4012,3173,0,0,2881,4171,9869,9384,2998,248,559,2383,3616,1234,1070,0,3945,0,2325,7425,2114,8436,4358,5440,0,0,0,0,0,0,0,0,0,3662,0,0,0,0,0,6268,29662,0,0,0,0,3247,0,0,0,0,0,0,0,0,3812,1973,6114,5320,11429,3599,2265,0,0,1208,0,0,5595,978,2240,4739,0,0,17205,8586,3168,1772,402,1940,4105,6559,0,0,0
0,182,0,0,0,0,0,1598,7311,0,0,0,0,0,684,1940,0,0,0,0,0,0,5157,13187,0,1746,5672,2336,0,2256,0,0,986,0,0,0,1519,0,0,2982,1455,0,6506,0,0,0,0,0,0,0,0,0,0,0,0,998,0,0,0,2969,0,0,0,3532,0,0,8191,0,0,0,4443,0,0,0,0,0,0,0,0,0,0,0,5201,4284,0,1389,0,0,0,3620,0,0,0,0,0,0,0,0,3370,0,5028,0,0,0,0,0,338,1108,3073,0,546,635,14988,4782,0,0,2022,13156,0,4923,1333,0,1014,6094,0,1131,0,0,6764,0,3012,0,7911,18875,7998,4160,4153,3486,0,0,3063,3177,9084,8952,2496,306,654,2608,3543,1116,1141,0,4230,0,2687,8027,1516,9518,0,5401,0,0,0,0,0,0,0,0,0,3330,0,0,0,0,0,7517,30739,0,0,0,0,3435,0,0,0,0,0,0,0,0,4816,2112,6767,5327,11587,4597,2180,0,0,1683,0,0,5500,1143,0,5373,0,0,17770,8804,3713,1565,769,2187,3724,6263,0,0,0
0,0,0,0,0,0,0,2081,7269,0,0,0,0,0,679,2127,0,0,0,0,0,0,5423,11963,0,1624,5522,2351,0,2889,0,0,1089,0,0,0,1955,0,0,3046,750,0,6702,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,2625,0,0,0,3031,0,0,8194,0,0,0,4340,0,0,0,0,0,0,0,0,0,0,0,5096,3537,0,1291,0,0,0,4276,0,0,0,0,0,0,0,0,3340,0,4437,0,0,0,0,0,421,950,2627,0,1588,203,12376,4747,0,0,2170,12053,0,4941,1533,0,1206,5956,0,1185,0,0,7490,0,3666,0,7945,18157,8551,4543,4201,3615,0,0,3136,3128,7265,8124,2034,367,926,3162,3395,1089,1268,0,4183,0,2638,7548,1516,9813,0,5463,0,0,0,0,0,0,0,0,0,3153,0,0,0,0,0,8202,29692,0,0,0,0,3037,0,0,0,0,0,0,0,0,5245,2295,6076,5034,12074,5636,2338,0,0,1859,0,0,5722,1150,0,5641,0,0,17433,8571,3917,1409,791,2484,2852,5779,0,0,0
0,0,0,0,0,0,0,2764,6795,0,0,0,0,0,509,1835,0,0,0,0,0,0,5655,11646,0,1537,5613,2389,0,3645,0,0,1019,0,0,0,2128,0,0,3360,290,0,7045,0,0,0,0,0,0,0,0,0,0,0,0,732,0,0,0,2062,0,0,0,2272,0,0,8175,0,0,0,4261,0,0,0,0,0,0,0,0,0,0,0,5046,3382,0,1087,0,0,0,4136,0,0,0,0,0,0,0,0,3295,0,3711,0,0,0,0,0,655,761,2414,0,1145,318,10158,4884,0,0,2351,10079,0,5045,1891,0,1071,5226,0,1313,0,0,8931,0,3787,0,7962,17378,9545,4518,3919,3800,0,0,3130,2695,4649,7842,1898,320,1141,3343,2828,894,1376,0,3997,0,2650,7296,2412,10366,0,5388,0,0,0,0,0,0,0,0,0,2901,0,0,0,0,0,9460,30525,0,0,0,0,2928,0,0,0,0,0,0,0,0,5199,2711,6000,5043,12219,6811,2176,0,0,2076,0,0,5642,1270,0,5868,0,0,17238,8556,3986,1224,915,3185,2247,5748,0,0,0
0,0,0,0,0,0,0,4210,5974,0,0,0,0,0,377,2190,0,0,0,0,0,0,6513,11549,0,1465,6178,2684,0,5862,0,0,1125,0,0,0,2732,0,0,4538,268,0,7080,0,0,0,0,0,0,0,0,0,0,0,0,1491,0,0,0,1304,0,0,0,1381,0,0,9647,0,0,0,4040,0,0,0,0,0,0,0,0,0,0,0,4941,2242,0,926,0,0,0,3388,0,0,0,0,0,0,0,0,3230,0,1901,0,0,0,0,0,1281,558,2419,0,987,354,10065,4372,0,0,2954,5633,0,4376,2712,0,1190,3517,0,1322,0,0,10684,0,3969,0,7995,12697,10078,4490,3434,4023,0,0,3421,2422,2762,5643,1171,472,1749,4160,1922,693,2456,0,3793,0,2566,6778,2583,10632,0,5464,0,0,0,0,0,0,0,0,0,2591,0,0,0,0,0,10708,33445,0,0,0,0,2780,0,0,0,0,0,0,0,0,5417,3838,4704,4259,13021,8352,1458,0,0,3021,0,0,5123,1167,0,5426,0,0,14264,9148,4283,666,1073,4495,1104,5477,0,0,0
0,0,0,0,0,0,0,4720,4273,0,0,0,0,0,369,2126,0,0,0,0,0,0,6566,11562,0,1288,6895,3057,0,7185,0,0,1470,0,0,0,2973,0,0,4669,489,0,6033,0,0,0,0,0,0,0,0,0,0,0,0,1660,0,0,0,702,0,0,0,689,0,0,11122,0,0,0,3727,0,0,0,0,0,0,0,0,0,0,0,3921,2020,0,794,0,0,0,2131,0,0,0,0,0,0,0,0,2472,0,584,0,0,0,0,0,1897,409,2599,0,968,222,10688,3986,0,0,4354,2092,0,1552,3325,0,1072,0,0,1447,0,0,13052,0,4235,0,7881,13353,10232,4383,0,3932,0,0,3399,2239,2594,0,615,495,2523,3858,981,540,2771,0,3479,0,2400,7035,0,10470,0,5112,0,0,0,0,0,0,0,0,0,2518,0,0,0,0,0,11757,35241,0,0,0,0,2498,0,0,0,0,0,0,0,0,5447,4522,3414,3239,12791,9668,0,0,0,4011,0,0,3278,1136,0,4224,0,0,13344,8838,3592,740,1042,5118,452,5963,0,0,0
0,0,0,0,0,0,0,4863,3207,0,0,0,0,0,415,2123,0,0,0,0,0,0,6203,11400,0,1282,6836,3185,0,8388,0,0,1750,0,0,0,3180,0,0,5824,455,0,5732,0,0,0,0,0,0,0,0,0,0,0,0,1879,0,0,0,797,0,0,0,579,0,0,12222,0,0,0,3393,0,0,0,0,0,0,0,0,0,0,0,3418,1836,0,679,0,0,0,1909,0,0,0,0,0,0,0,0,2278,0,285,0,0,0,0,0,2430,361,2428,0,1191,268,11363,3754,0,0,4783,901,0,612,3765,0,1087,0,0,1655,0,0,14209,0,4771,0,8045,12435,10461,4158,0,4116,0,0,3402,2185,2058,0,579,601,3001,3836,857,416,3438,0,3508,0,2373,7105,0,10878,0,4661,0,0,0,0,0,0,0,0,0,2316,0,0,0,0,0,11915,36271,0,0,0,0,2447,0,0,0,0,0,0,0,0,5553,4712,2330,2977,12707,10726,0,0,0,5439,0,0,2723,1092,0,3770,0,0,12916,8374,3949,653,1071,5298,329,5929,0,0,0
0,0,0,0,0,0,0,4684,2247,0,0,0,0,0,343,2049,0,0,0,0,0,0,6495,11851,0,1276,7428,3395,0,9509,0,0,2067,0,0,0,3043,0,0,5917,586,0,5520,0,0,0,0,0,0,0,0,0,0,0,0,2924,0,0,0,643,0,0,0,600,0,0,13021,0,0,0,2961,0,0,0,0,0,0,0,0,0,0,0,0,1622,0,730,0,0,0,1729,0,0,0,0,0,0,0,0,2357,0,301,0,0,0,0,0,3095,372,2191,0,1275,228,12157,4243,0,0,4881,1030,0,724,4926,0,815,0,0,1765,0,0,15574,0,0,0,7027,11607,10628,4571,0,3796,0,0,3368,1838,1979,0,635,0,4540,3070,806,533,3908,0,3630,0,2086,6560,0,10264,0,4216,0,0,0,0,0,0,0,0,0,2242,0,0,0,0,0,11636,31696,0,0,0,0,2111,0,0,0,0,0,0,0,0,5351,3113,0,2187,10862,11491,0,0,0,5291,0,0,2071,1048,0,1799,0,0,12608,7800,4236,250,816,5486,355,5348,0,0,0
233,0,0,0,0,0,0,4315,1822,0,0,0,0,0,278,1974,0,0,0,0,0,0,6275,11313,0,1190,7489,3590,0,10191,0,0,2246,0,0,0,3529,0,0,6858,615,0,4995,0,0,0,0,0,0,0,0,0,0,0,0,3250,0,0,0,734,0,0,0,449,0,0,14275,0,0,0,2551,0,0,0,0,0,0,0,0,0,0,0,1633,1557,0,824,0,0,0,1950,0,0,0,0,0,0,0,0,2305,0,243,0,0,0,0,0,3658,419,2756,0,1368,326,14013,3309,0,0,5716,423,0,421,5296,0,695,0,0,1702,0,0,15558,0,5501,0,7231,12339,10930,4284,0,3525,0,0,3430,1635,1874,0,533,875,4782,2759,586,528,3904,0,3057,0,2092,7317,0,10322,0,4247,0,0,0,0,0,0,0,0,0,2301,0,0,0,0,0,12052,28824,0,0,0,0,2048,0,0,0,0,0,0,0,0,5134,5291,714,2174,11079,14788,0,0,0,5959,0,0,1670,1066,0,1463,0,0,12204,7776,4268,418,1086,6343,341,5891,0,0,0
0,0,0,0,0,0,0,3775,1502,0,0,0,0,0,332,2166,0,0,0,0,0,0,6276,11215,0,1207,7732,3438,0,11385,0,0,2682,0,0,0,4196,0,0,7091,1075,0,5198,0,0,0,0,0,0,0,0,0,0,0,0,4208,0,0,0,1032,0,0,0,484,0,0,15016,0,0,0,1174,0,0,0,0,0,0,0,0,0,0,0,1228,1478,0,695,0,0,0,1911,0,0,0,0,0,0,0,0,2092,0,236,0,0,0,0,0,4344,398,3022,0,1265,218,12933,2792,0,0,7123,712,0,516,6122,0,617,0,0,1792,0,0,15703,0,5159,0,7330,12908,11465,4217,0,3346,0,0,3426,1616,1824,0,401,954,5479,2132,466,570,4177,0,3202,0,2094,6882,16462,9955,0,4783,0,0,0,0,0,0,0,0,0,2152,0,0,0,0,0,12300,26891,0,0,0,0,1988,0,0,0,0,0,0,0,0,5348,5249,460,2358,10708,15910,0,0,0,6444,0,0,1706,996,0,756,0,0,12125,7434,4190,330,1185,6669,352,5546,0,0,0
0,0,0,0,0,0,0,3124,1352,0,0,0,0,0,358,3192,0,0,0,0,0,0,6108,10976,0,1338,7887,3511,0,12109,0,0,3302,0,0,0,4796,0,0,7352,1256,0,5148,0,0,0,0,0,0,0,0,0,0,0,0,5623,0,0,0,1543,0,0,0,396,0,0,15945,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,786,1476,0,828,0,0,0,2109,0,0,0,0,0,0,0,0,2227,0,200,0,0,0,0,0,5173,541,2965,0,1578,305,13060,2663,0,0,2801,683,0,540,6438,0,544,0,0,1887,0,0,15405,0,5165,0,7175,12465,12432,3945,0,2880,0,0,3267,1204,1702,0,585,895,5821,1325,453,542,4127,0,3150,0,2075,14992,0,9291,0,4924,0,0,0,0,0,0,0,0,0,2250,0,0,0,0,0,12146,26347,0,0,0,0,1847,0,0,0,0,0,0,0,0,5609,5143,293,2668,9191,18287,0,0,0,6353,0,0,1943,1201,0,390,0,0,11746,7319,4092,259,1207,7214,394,5608,0,0,0
0,0,0,0,0,0,0,1874,1455,0,0,0,0,0,511,4869,0,0,0,0,0,0,5707,11295,0,1596,8232,4037,0,12312,0,0,3078,0,0,0,4795,0,0,7043,1383,0,5351,0,0,0,0,0,0,0,0,0,0,0,0,7445,0,0,0,2720,0,0,0,487,0,0,15439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,1526,0,1233,0,0,0,2269,0,0,0,0,0,0,0,0,2348,0,396,0,0,0,0,0,5693,824,1539,0,0,353,11710,2370,0,0,1733,0,0,532,8015,0,243,0,0,2076,0,0,16614,0,4882,0,7422,12790,14347,3722,0,383,0,0,2735,1170,1608,0,975,1054,6284,618,468,784,4188,0,2945,0,2135,5607,0,8162,0,4659,0,0,0,0,0,0,0,0,0,2159,0,0,0,0,0,10964,22452,0,0,0,0,1671,0,0,0,0,0,0,0,0,6269,4890,335,2926,7719,19725,0,0,0,5067,0,0,1978,1484,0,484,0,0,11551,6646,3777,191,1241,7331,602,5699,0,0,0
0,0,0,0,0,0,0,1732,1181,0,0,0,0,0,609,5093,0,0,0,0,0,0,5314,11136,0,1220,7942,3892,0,13276,0,0,4579,0,0,0,5644,0,0,7177,1603,0,4760,0,0,0,0,0,0,0,0,0,0,0,0,8009,0,0,0,2424,0,0,0,605,0,0,17466,0,0,0,475,0,0,0,0,0,0,0,0,0,0,0,600,1317,0,999,0,0,0,2276,0,0,0,0,0,0,0,0,2411,0,308,0,0,0,0,0,5345,874,3687,0,940,204,13552,2364,0,0,2871,743,0,520,8143,0,295,0,0,1708,0,0,15329,0,4444,0,6833,12521,13270,3352,0,2271,0,0,2942,967,1461,0,0,1064,6786,0,422,544,4088,0,2770,0,2054,5645,0,8550,0,4411,0,0,0,0,0,0,0,0,0,2141,0,0,0,0,0,10446,24409,0,0,0,0,1982,0,0,0,0,0,0,0,0,6030,4799,361,3595,6761,20089,0,0,0,7203,0,0,1976,1343,0,284,0,0,11730,6348,3953,196,1363,7640,321,5277,0,0,0
0,0,0,0,0,0,0,1274,1381,0,0,0,0,0,800,6449,0,0,0,0,0,0,5034,11342,0,1148,7748,3938,0,13990,0,0,5174,0,0,0,6314,0,0,7294,1819,0,4526,0,0,0,0,0,0,0,0,0,0,0,0,8508,0,0,0,2745,0,0,0,723,0,0,17601,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,608,1334,0,1178,0,0,0,2534,0,0,0,0,0,0,0,0,2331,0,516,0,0,0,0,0,5264,946,3951,0,489,300,14638,2265,0,0,2947,1078,0,545,8684,0,304,0,0,1626,0,0,15758,0,4649,0,6413,13618,13244,3143,0,2059,0,0,2939,801,1447,0,0,1200,7261,0,365,587,3857,0,2718,0,2267,5286,0,7623,0,4414,0,0,0,0,0,0,0,0,0,2029,0,0,0,0,0,10353,24109,0,0,0,0,2148,0,0,0,0,0,0,0,0,5575,4138,382,4361,5134,20445,0,0,0,6643,0,0,1925,1293,0,273,0,0,12019,6057,3926,202,1163,7569,523,5410,0,0,0
0,0,0,0,0,0,0,0,1498,0,0,0,0,0,0,7642,0,0,0,0,0,0,3120,9614,0,1119,5365,0,0,14005,0,0,5231,0,0,0,0,0,0,6200,1486,0,4484,0,0,0,0,0,0,0,0,0,0,0,0,8681,0,0,0,2792,0,0,0,0,0,0,12782,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,0,0,0,2409,0,0,0,0,0,0,0,0,2043,0,0,0,0,0,0,0,0,1211,4742,0,1268,341,14196,2400,0,0,2594,681,0,525,0,0,304,0,0,1665,0,0,14642,0,0,0,5497,12693,13386,2879,0,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,0,0,0,0,0,0,24047,0,0,0,0,2464,0,0,0,0,0,0,0,0,5857,0,0,1601,3872,5056,0,0,0,1762,0,0,1861,0,0,0,0,0,10127,4288,3624,196,1218,6425,530,1888,0,0,0
0,0,0,0,0,0,0,660,1609,0,0,0,0,0,2021,7916,0,0,0,0,0,0,4659,11407,0,1135,7858,4357,0,14221,0,0,5721,0,0,0,7429,0,0,0,1256,0,4610,0,0,0,0,0,0,0,0,0,0,0,0,11813,0,0,0,2995,0,0,0,843,0,0,20375,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,598,1368,0,1453,0,0,0,2492,0,0,0,0,0,0,0,0,2409,0,782,0,0,0,0,0,4404,1699,4161,0,980,323,13855,2869,0,0,3147,896,0,685,9983,0,298,0,0,1868,0,0,15451,0,4274,0,5574,12294,13934,2539,0,2150,0,0,2389,665,1393,0,0,1428,7665,0,469,693,3642,0,2400,0,2155,4837,23,5559,0,4304,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,9314,23044,0,0,0,0,2632,0,0,0,0,0,0,0,0,6211,3985,340,5203,3961,22299,0,0,0,6384,0,0,735,1280,0,362,0,0,11714,6138,3025,211,1098,7088,1537,5107,0,0,0
